Source.Name;Place_Id;News_No;News;Link
tourism_news_1.csv;303;506;"Sunday, 27 Rabiul Awwal 1444 / 23 October 2022 Sunday, 27 Rabiul Awwal 1444 / 23 October 2022  Selasa   05 Apr 2022  12:52 WIB   
             Red: Wisnu Aji Prasetiyo Masjid Al Imtizaj di Jalan ABC Kota Bandung yang dibangun tahun 2008 memiliki arsitektur Tionghoa. Salah satu aktivitas masjid tersebut yaitu memfasilitasi warga yang ingin menjadi mualaf.    REPUBLIKA.CO.ID, BANDUNG — Kota Bandung, Jawa Barat, tak hanya menawarkan wisata kuliner dan mode saja bagi para pengunjungnya, tetapi juga wisata rohani melalui bangunan rumah ibadah yang unik dan menarik. 
 Salah satunya yakni Masjid Al Imtizaj. Bergaya oriental khas negeri panda, Tiongkok, masjid yang berada di Jalan ABC Kota Bandung ini juga menjadi tempat belajar bagi para mualaf. (Mochammad Mardiansyah Al Afgha/Arif Prada/Risbeyhi) Dapatkan Update Berita Republika Ten Hag Janji Update Terus Situasi Varane yang Menangis karena Cedera Liverpool Dipermalukan Nottingham Forest, Klopp: Kalau Boleh Jujur Kami Harusnya Menang Manchester City Tampil Meyakinkan di Depan Brighton Saat Menang 3-1 Ten Hag Berharap Ronaldo Tetap Bertahan di Manchester United Erik ten Hag Enggan Ronaldo Dikucilkan Pascadijatuhi Hukuman Kisah  Sholat khusyuk akan memberikan dampak bagi yang melaksanakannya Kurusetra  Hasil video yang sudah didownload video tanpa Watermark dan prosesnya cepat. Kabar Jogja  Santri harus mampu mengikuti perkembangan teknologi.  Jabodetabek Nasional  Kebakaran di Pademangan, Jakut menghanguskan delapan rumah dan tewaskan tiga orang. Suluh  Surat laporan pajak perusahaan masih ada yang menggunakan bahasa Belanda. 4 PHOTO 7 PHOTO 3 PHOTO 3 PHOTO 6 PHOTO Ahad, 23 Oct 2022, 06:32 WIB Ahad, 23 Oct 2022, 10:24 WIB  Phone: 021 780 3747
Fax: 021 799 7903
Email:  newsroom@rol.republika.co.id (Redaksi)  sekretariat@republika.co.id (Redaksi) marketing@republika.co.id (Marketing)
 Copyright © 2018 republika.co.id, All right reserved";https://www.republika.co.id/berita/r9uqyo467/al-imtizaj-masjid-bergaya-oriental-tempat-mualaf-menimba-ilmu-islam?page=all
tourism_news_1.csv;304;507;"Sunday, 27 Rabiul Awwal 1444 / 23 October 2022 Sunday, 27 Rabiul Awwal 1444 / 23 October 2022  Sabtu   02 Apr 2022  02:30 WIB   
             Red: Teguh Firmansyah Ilustrasi Tenggelam   REPUBLIKA.CO.ID, BANDUNG --Tim Pencarian dan Pertolongan (SAR) Bandung melakukan pencarian terhadap pemuda bernama Heru Ardiansyah (15) yang dilaporkan tenggelam di Danau Situ Cileunca, Kabupaten Bandung, Jawa Barat. Kepala Kantor SAR Bandung Deden Ridwansyah mengatakan pemuda tersebut dilaporkan tenggelam sejak Kamis (31/3/2022) pukul 15.30 WIB saat bermain di danau bersama dua orang rekannya. 
 ""Korban bersama dua temannya bermain di atas perahu, tetapi ketiganya terjatuh, dua orang selamat dan satu orang masih dalam pencarian,"" kata Deden di Bandung, Jawa Barat, Jumat. 
 Setelah itu, Tim SAR berangkat ke lokasi pada pukul 17.00 WIB untuk melakukan pencarian korban yang merupakan warga Kampung Pulo, Desa Pulosari, Kecamatan Pangalengan, Kabupaten Bandung 
 Menurutnya pencarian dilakukan dengan mengerahkan empat orang penyelam, namun hingga Jumat pukul 11.30 WIB belum ditemukan adanya tanda-tanda keberadaan korban. Dia mengatakan Tim SAR gabungan masih terus melakukan penyisiran dalam radius 10 kilometer dari lokasi kejadian dengan menggunakan perahu. Dapatkan Update Berita Republika Surya Paloh Undang 50 Guru Besar dan Cendekiawan, Ini yang Disampaikan    Buka Rapimwil GPK Bengkulu, Sekjen: Milenialnya GPK dan PPP adalah Santri Keuskupan Agung Jakarta Tegaskan Video Dukung Anies Capres Hoaks Survei Charta Politika: Elektabilitas Ganjar Pranowo Unggul di Sumut dan Kaltim Tak Merasa Disindir Jokowi, Surya Paloh Tegaskan tidak Sembrono Pilih Anes Jadi Capres Kisah  Sholat khusyuk akan memberikan dampak bagi yang melaksanakannya Kurusetra  Hasil video yang sudah didownload video tanpa Watermark dan prosesnya cepat. Kabar Jogja  Santri harus mampu mengikuti perkembangan teknologi.  Jabodetabek Nasional  Kebakaran di Pademangan, Jakut menghanguskan delapan rumah dan tewaskan tiga orang. Suluh  Surat laporan pajak perusahaan masih ada yang menggunakan bahasa Belanda. 4 PHOTO 7 PHOTO 3 PHOTO 3 PHOTO 6 PHOTO Ahad, 23 Oct 2022, 06:32 WIB Ahad, 23 Oct 2022, 10:24 WIB  Phone: 021 780 3747
Fax: 021 799 7903
Email:  newsroom@rol.republika.co.id (Redaksi)  sekretariat@republika.co.id (Redaksi) marketing@republika.co.id (Marketing)
 Copyright © 2018 republika.co.id, All right reserved";https://www.republika.co.id/berita/r9o280377/tim-sar-cari-pemuda-yang-tenggelam-di-situ-cileunca-bandung?page=all
tourism_news_1.csv;304;508;"BANDUNG, iNews.id - Tim search and rescue (SAR) gabungan tak kenal lelah mencari korban Herry Ardiansyah (15), yang tenggelam di Situ Cileunca, Kecamatan Pangalengan, Kabupaten Bandung. Dalam pencarian, tim SAR melakukan berbagai upaya, salah satunya menebar jaring di Situ Cileunca. Namun hingga Sabtu (2/4/2022) pukul 13.00 WIB, hasil pencarian hari ketiga terhadap korban tenggelam atas nama Heru Ardiansyah (15) di Danau Situ Cileunca Kec Pangalengan Bandung, masih nihil. Karena itu, tim SAR gabungan terus berupaya mencari korban dengan menyisir di bawah dan permukaan air serta penutupan pintu air.  
 
Editor: Agus Warsudi
 
 BERITA TERKAIT KOMENTAR";https://jabar.inews.id/berita/tim-sar-gabungan-tebar-jaring-cari-korban-tenggelam-di-situ-cileunca-pangalengan-bandung?page=all
tourism_news_1.csv;304;509;"BANDUNG, iNews.id - Tim penyelam SAR melakukan penyelaman untuk mencari remaja Heru Ardiansyah (15), yang hilang tenggelam di Situ Cileunca, Kecamatan Pangalengan, Kabupaten Bandung. Saat kejadian, korban terjatuh dari atas perahu saat berada di tengah danau. Tim SAR Gabungan mencari korban dengan menyisir lokasi kejadian menggunakan LCR. Empat anggota Basarnas Bandung dan Bandung Scuba Center melakukan penyelaman untuk mencari korban. Namun upaya pencarian tim SAR gabungan sejak Kamis (31/3/2022) hingga Jumat (1/4/2022) pukul 11.30 WIB, belum membuahkan hasil.   ""Dua penyelam dari Basarnas dan dua dari Bandung SCUBA Center. Mereka menyelam dengan kedalaman selam 8 hingga 10 meter serta penggunaan Aqua Eye dan UWSD (Under Water Search Device) untuk mencari korban,"" kata Kepala Kantor SAR Bandung Deden Ridwansah, Jumat (1/3/2022). 
 
Editor: Agus Warsudi
 
 BERITA TERKAIT KOMENTAR";https://jabar.inews.id/berita/remaja-tenggelam-di-situ-cileunca-pangalengan-bandung-tim-sar-lakukan-penyelaman?page=all
tourism_news_1.csv;305;510;TRIBUNTRAVEL.COM - Menyaksikan sunrise di Bandung bisa dilakukan di Sunrise Point Cukul. Sunrise Point Cukul merupakan tempat wisata populer di Bandung yang kerap menjadi tujuan wisatawan untuk melihat matahari terbit. Sunrise Point Cukul berada di ketinggian 1.600 meter di atas permukaan laut. Tak heran jika pemandangan Sunrise Point Cukul sangat menakjubkan. Ditambah lagi dengan pemandangan perkebunan teh di Sunrise Point Cukul yang menjadi bagian dari PT Perkebunan Nusantara (PTPN) VIII. Baca juga: Harga Tiket Masuk Rabbit Town Bandung Terbaru 2021, Wisata Selfie yang Asyik Buat Ngopi Bareng Saat matahari terbit, pengunjung bisa mengambil foto dari berbagai angle. Sunrise Point Cukul juga memiliki beragam spot selfie untuk pengunjung berfoto. Tak sekadar menyaksikan sunrise, pengunjung pun bisa berkemah di Sunrise Point Cukul. Baca juga: Harga Tiket Masuk Dago Dreampark Bandung 2021, Wisata Kekinian dengan Beragam Spot Foto Unik Dengan berkemah, pengunjung bisa puas menikmati momen liburan. Saat malam hari, pengunjung bisa menyaksikan langit yang bertaburan bintang. Bahkan tak sedikit fotografer yang berburu foto Galaksi Bima Sakti (Milky Way) dari Sunrise Point Cukul. Lokasi Sunrise Point Cukul Sunrise Point Cukul berlokasi di Jalan Cukul, Sukaluyu, Pengalengan, Kabupaten Bandung, Jawa Barat. Jaraknya sekitar 50 kilometer dari pusat Kota Bandung. Baca juga: Di Bandung, Ada Kafe Bintang Kehidupan yang Jadi Tempat Kumpul Fans Nike Ardilla Sunrise Point Cukul dapat ditempuh sekira dua jam perjalanan menggunakan kendaraan bermotor. Lokasi Sunrise Point Cukul tak jauh dari jalan raya, hanya sekitar 150 meter. Hanya saja pengunjung harus melewati jalan berbatu untuk sampai ke lokasi. Baca juga: 5 Tempat Makan Lontong Kari Enak di Bandung, Ada yang Disajikan dengan Topping Kikil Melimpah Harga tiket masuk Sunrise Point Cukul Harga tiket masuk Sunrise Point Cukul tergolong cukup terjangkau. Pengunjung hanya perlu merogoh kocek sebear Rp 10.000 per orang. Baca juga: Potret Liburan Laudya Cynthia Bella, Akui Senang Bisa Staycation di Bandung Bagi pengunjung yang membawa kendaraan bermotor akan dikenakan tarif parkir. Untuk sepeda motor Rp 5.000 dan mobil Rp 10.000. (TribunTravel.com/Sinta A.) web5-superball;https://travel.tribunnews.com/2021/07/28/lokasi-dan-harga-tiket-masuk-sunrise-point-cukul-terbaru-tempat-lihat-sunrise-di-bandung-selatan?page=all
tourism_news_1.csv;305;511;TRIBUNTRAVEL.COM - Mencari tempat camping asyik dan menawarkan spot foto instagramable, coba mampir ke Sunrise Point Cukul. Sunrise Point Cukul berlokasi di Jalan Cukup Sukalayu, Kecamatan Pangalengan, Bandung, Jawa Barat. Jaraknya sekira 50 kilometer dari pusat Kota Bandung. Tempat wisata alam di Bandung ini begitu populer di kalangan wisatawan. Baca juga: Harga Tiket Masuk Rainbow Garden Terbaru 2021, Tempat Wisata Instagenic di Bandung Bagaimana tidak, deretan spot instagramable serta pemandangan indahnya selalu memukau siapa saja yang berkunjung ke sana. Terlebih lagi saat pagi hari, Sunrise Point Cukul menjadi tempat favorit wisatawan untuk menikmati pemandangan sunrise. Saat matahari terbit, pengunjung bisa mengambil foto dari berbagai angle. Sunrise Point Cukul berada di ketinggian 1.600 meter di atas permukaan laut. Tak heran jika pemandangan Sunrise Point Cukul sangat menakjubkan. Baca juga: Harga Tiket Masuk Rainbow Garden Terbaru 2021, Tempat Wisata Instagenic di Bandung Ditambah lagi dengan pemandangan perkebunan teh di Sunrise Point Cukul yang menjadi bagian dari PT Perkebunan Nusantara (PTPN) VIII. Tak sekadar menyaksikan sunrise, pengunjung pun bisa berkemah di Sunrise Point Cukul. Melansir dari akun sosial media Instagram Sunrise Point Cukul, @sunrisepointcukul, destinasi ini menyediakan lahan luas yang bisa dipesan untuk camping alias berkemah. Dengan berkemah, pengunjung bisa puas menikmati momen liburan. Saat malam hari, pengunjung bisa menyaksikan langit yang bertaburan bintang. Bahkan tak sedikit fotografer yang berburu foto Galaksi Bima Sakti (Milky Way) dari Sunrise Point Cukul. Baca juga: Harga Tiket Masuk Ranca Upas 2021, Tempat Kemping Asyik di Bandung yang Udaranya Sejuk Harga tiket masuk Sunrise Point Cukul Harga tiket masuk Sunrise Point Cukul tergolong cukup terjangkau. Pengunjung hanya perlu merogoh kocek sebear Rp 10.000 per orang. Bagi pengunjung yang membawa kendaraan bermotor akan dikenakan tarif parkir. Untuk sepeda motor Rp 5.000 dan mobil Rp 10.000. (TribunTravel.com/Sinta A.) Informasi menarik lain seputar Rekomendasi Wisata Baca juga: Harga Tiket Masuk Asia Heritage Terbaru, Lengkap dengan Biaya Sewa Cheongsam Baca juga: Lokasi, Harga Tiket Masuk, dan Jam Operasional Tumpeng Menoreh Kulon Progo Terbaru Agustus 2021 web7-superball;https://travel.tribunnews.com/2021/08/16/harga-tiket-masuk-sunrise-point-cukul-tempat-camping-asyik-di-bandung?page=all
tourism_news_1.csv;305;512;"Regional Kategori Event Channels DOWNLOAD IDN APP SEKARANG! Pangalengan di Kabupaten Bandung merupakan sebuah daerah yang masih asri dengan lanskap alamnya. Pastinya di sana pun ada banyak objek wisata menarik yang bisa kamu kunjungi. Salah satunya adalah Cukul Sunrise Point. Objek wisata yang berlokasi di Desa Sukaluyu, Kecamatan Pangalengan ini menyuguhkan pemandangan yang menawan. Dari view sunrise yang begitu jelas hingga hamparan kebun teh yang hijau bisa kamu lihat di Cukul. Bagi kamu yang tertarik untuk berkunjung ke Cukul Sunrise Point, simak info wisata lengkapnya di bawah ini. Kamu bisa berkendara menuju Pangalengan, Kabupaten Bandung. Lalu di pertigaan dekat kantor Kecamatan Pangalengan ambil jalan ke kanan. Setelah itu kamu akan bertemu dengan Situ Cileunca kemudian Situ Cukul. Jika sudah sampai Situ Cukul, kamu tinggal masuk ke jalan di pinggirnya yang menuju Cukul Sunrise Point. Berwisata ke Pangalengan ini kamu harus membawa kendaraan sendiri karena jarang ada transportasi umum, apalagi menuju Cukul. Untuk akomodasinya sendiri di sana ada toilet, musala, gazebo, warung, dan beragam spot foto yang menarik.    Baca Juga: Info Wisata Kawah Putih Bandung: Lokasi, Rute, Harga, dan Tipsnya    Di Cukul Sunrise Point ini tentunya kamu bisa mengunjunginya untuk sekadar berfoto saja. Namun di sini juga kamu bisa sambil nge-camp untuk menikmati sunrise esok harinya. Selain itu, kamu juga bisa menjelajahi kebun teh di sekitar Cukul Sunrise Point. Kamu bisa menjelajahinya dengan berjalan kaki maupun menyewa motor ATV dari pengelola. Sebenarnya semua spot yang ada di Cukul ini menawan, namun yang paling menawan ada di spot foto dengan latar belakang Situ Cukul. Sunrise di Cukul ini sangat indah, namun keindahannya terganggu jika sedang turun kabut. Nah, itulah informasi seputar wisata Cukul Sunrise Point. Tidak hanya Cukul, kamu juga bisa sambil berkunjung ke objek wisata menarik lainnya di Kecamatan Pangalengan!      Baca Juga: 5 Tempat Wisata Unggulan di Bandung Lembang yang Wajib Dikunjungi     
        fine
     
    IDN Times Community adalah media yang menyediakan platform untuk menulis.
    Semua karya tulis yang dibuat adalah sepenuhnya tanggung jawab dari penulis.
 kamu sudah cukup umur belum?";https://www.idntimes.com/travel/destination/mimar-fakhruddin-1/wisata-cukul-sunrise-point-c1c2?page=all
tourism_news_1.csv;306;513;"TEMPO.CO, Jakarta - Pada musim hujan kegiatan rafting atau arung jeram berpotensi berbahaya untuk dilakoni para turis. Alasannya adalah debit air sungai bertambah, juga kecepatan ausnya meningkat. Namun jangan khawatir, masih ada lokasi bagi anda yang ingin tetap ber-arung jeram ria di musim hujan ini. Tip-nya adalah pilih sungai yang memiliki pintu air, sehingga debit air dapat diatur. Salah satu yang bisa didatangi berdasar syarat itu adalah Sungai Palayangan di Pangalengan, Kabupaten Bandung Selatan. Air yang ada di Sungai Palayangan berasal dari pengaturan pintu air di Situ Cileunca yang lokasinya berdekatan. Untuk mencapai lokasi rafting, anda bisa keluar lewat tol Soreang-Pasir Koja (Soroja) dan menuju lokasi Situ Cileunca dengan waktu tempuh sekitar 1 jam. Setelah sampai Situ Cileunca, anda bisa memilih beberapa paket wisata yang disediakan pengelola. Paket yang bisa diambil, diantaranya, rafting, paint ball, dan flying fox. Untuk harga normal rafting, adalah Rp.150.000 per orang.Wisatawan melakukan latihan dan pemanasan di danau sebelum mengarungi Sungai Palayangan di Pangalengan, Kabupaten Bandung, 15 Mei 2015. TEMPO/Prima Mulia Sebelum penjelajahan dimulai biasanya instruktur memberi arahan demi kelancaran dan keselamatan saat menyusuri ruas sungai. Juga akan diberikan catatan aba-aba yang akan digunakan selama ""pelayaran"". Aba-aba yang biasa dipakai adalah saat untuk merunduk dan berganti tempat untuk menjaga keseimbangan. Di sungai ini ada jeram yang lumayan curam, yaitu Sidomba. Saat menvcapai tempat ini jangan lupa selalu berpegangan erat pada tali tambang yang di sisi perahu. Perjalanan akan ditempuh selama sekitar dua jam. Pemandangan yang asri dikelilingi hutan pinus dan perkebunan teh akan menambah nuansa sejuk selama pengarungan sungai. Airnya pun dingin, jernih dan bersih. Sebelum mencapai garis finish, perahu karet menepi di sungai yang dangkal. Sambil beristirahat dan berfoto, wisatawan juga dapat membeli cilok, makanan baso khas Bandung. SALMA HABIBAH Berita lain:  Ini 5 Tempat Wisata Indonesia Timur Rekomendasi Travel-Blogger Libur Akhir Tahun di Manado, Jangan Lewatkan Tiga Menu Ikan Ini  7 Situs Wisata Kuno yang Diduga Dibuat oleh Alien Main arung jeram di sungai-sungai sekitar Candi Borobudur punya kesan tersendiri. Ada jeram yang stabil dan aman untuk keluarga atau pemula. Pangandaran tidak hanya punya pantai, para turis juga datang untuk menikmati sensasi olahraga body rafting yang menentang andrenalin. Daerah aliran Sungai Peusangan di Lukup Badak, Kecamatan Pegasing, setahun terakhir ini menjadi arena rafting yang mengasyikkan. Rafting atau wisata arung jeram dibuka gratis oleh Pemerintah Kota Mataram Obyek pariwisata ini memanfaatkan aliran Sungai Jangkuk.";https://travel.tempo.co/read/1044365/rafting-di-musim-hujan-tetap-aman-bisa-dilakukan-di-sungai-ini?page=all
tourism_news_1.csv;306;514;"Sunday, 27 Rabiul Awwal 1444 / 23 October 2022 Sunday, 27 Rabiul Awwal 1444 / 23 October 2022  Senin   22 Oct 2012  12:25 WIB Rep: Firda Bahalwan/              Red: Sadly Rachman   REPUBLIKA.CO.ID, Rafting menjadi salah satu pilihan kegiatan olahraga yang memacu adrenalin kita. Salah satu lokasi yang menyediakan area untuk olahraga ini yakni di Sungai Palayangan, Pangalengan, Bandung. Terlihat dari  dari lebar badan sungai yang tidak terlalu besar di tambah arus air yang deras  menjadi rintangan yang cukup sulit untuk di lewati.   Videographer: Firda Bahalwan   Dapatkan Update Berita Republika Wakaf  Sebanyak 200 anak negeri ikut serta dalam agenda ini. Travelling  Healing merupakan upaya terapi mental atau psikoterapi yang berbeda maknanya dengan refreshing. Kisah  Sholat khusyuk akan memberikan dampak bagi yang melaksanakannya Kurusetra  Hasil video yang sudah didownload video tanpa Watermark dan prosesnya cepat. Kabar Jogja  Santri harus mampu mengikuti perkembangan teknologi.    Ahad, 23 Oct 2022, 12:15 WIB  Phone: 021 780 3747
Fax: 021 799 7903
Email:  newsroom@rol.republika.co.id (Redaksi)  sekretariat@republika.co.id (Redaksi) marketing@republika.co.id (Marketing)
 Copyright © 2018 republika.co.id, All right reserved";https://republika.co.id/berita/video/kuliner-travelling/12/10/22/mca4eo-suka-tantangan-jajal-liarnya-arus-sungai-ini?page=all
tourism_news_1.csv;306;515;"Sunday, 27 Rabiul Awwal 1444 / 23 October 2022 Sunday, 27 Rabiul Awwal 1444 / 23 October 2022  Jumat   12 Dec 2014  18:00 WIB   
             Red:    Sebagian besar masyarakat pasti sudah tidak asing lagi akan olahraga arung jeram. Saat ini, olah ra ga yang memanfaatkan sungai sebagai wahana refreshing semakin digemari oleh banyak ka langan. Karena memang sebagai sarana olahraga, arung je ram juga cocok untuk ke giat an-kegiatan gathering maupun acara keluarga.    Di Indonesia banyak sekali sungai yang bisa dimanfaatkan bagi aktivitas arung jeram atau rafting tersebut. Salah satunya adalah Sungai Ciwidey.    Sungai yang terletak di kecamatan Ciwidey, Kabupaten Bandung memang memiliki ke unikannya sendiri. Airnya yang bersih serta arusnya yang cu kup deras membuat kita me nik mati aliran sungai yang ber muara di sungai citarum tersebut.    Deni Jerman, seorang koordinator arung jeram Bale Bambu yang merupakan operator dari arung jeram di Sungai Ciwidey mengatakan, sungai ter sebut memiliki kelebihannya sen diri dibandingkan dengan su ngai lainnya. ""Kelebihannya sungai ini punya dam yang tiga meter dan damnya vertikal, kebanyakan kan horizontal. Kita bisa lewatin dam itu kalau de bit airnya tebel, kalau airnya su rut tidak bisa dilewatin,’’ kata nya kepada Republika, di Ciwidey, Kabupaten Bandung, akhir pekan ini.    Sungai Ciwidey pertama mu lai dirintis untuk dibuka ja lurnya pada awal tahun 2007. Dani mengtakan, saat itu kondisi sungai masih terbilang semrawut. Batu-batunya ma sih berantakan sehingga tidak ada jalur untuk jeram.    Dikatakan Dani, untuk mem buka jalur jeram mem bu tuh kan waktu selama satu ming gu. Karena, setiap musim berganti pasti jalur sungai be ru bah. Walaupun lokasi jalur yang dibuka dengan yang digunakan saat ini tidak sama, tapi paling tidak sudah representatif.    ""Saat itu belum siap, kita mesti buka jalur dulu untuk melihat potensinya titik start dan finisnya. Waktu buka jalur sampai 21 km. Sekarang yang dipakai dari awal sampai akhir 18 km. karena ada beberapa bagian yang tidak layak untuk dipakai wisata,’’ ujarnya.    Untuk jalur yang biasa di gu nakan sendiri, ada tiga eta pe. Pertama jalur sepanjang 5 km, kedua 10 km sampai 11 km dan untuk long trip sampai 18 km. Untuk 5 km sendiri termasuk grade 2 sampai grade 3. Sementara, untuk yang me dium termasuk dalam grade 3 plus. Artinya,karakter jeramnya memiliki tingkat kesulit annya mulai dari grade 3, 4, sampai 5.    Untuk pengunjung yang te lah mencoba serunya Sungai Ciwidey ini pun terbilang ra mai. ""Lu mayan ramai, dari ber ba gai kota. Perbulan ratarata 100 orang yang datang dan keba nyakan dari Jakarta,"" jelasnya. Dani menjelaskan, untuk grade satu dan dua cocok buat hiburan keluarga, karena tidak terlalu sulit. Sementara kalau sudah di atas grade tiga memang untuk petualangan.    Untuk Bandung selatan sen diri, ada tiga sungai yang biasa digunakan untuk aktivitas raf ting, seperti Sungai Palayangan, Sungai Cisangkuy dan Sungai Ciwidey. ""Karakternya hampir sama dan tingkat kesulitannya. Kalau palayangan sempit, tapi cukup ekstrim,’’ tambahnya.    Menyinggung biaya paket arung jeram, Dani mengata kan, terbilang tidak terlalu mahal. Untuk short trip yaitu sepanjang 5 km dipatok Rp 185 ribu per orang. Harga tersebut sudah termasuk makan, transport local dan asuransi.    Untuk medium trip sejauh 10 km seharga Rp 285 ribu per orang, dengan fasilitas yang sama dengan short trip hanya saja mendapatkan bonus satu kali coffe break. Sementara untuk long trip sejauh 18 km seharga Rp 365 ribu dengan tambahan 2 kali coffe break.    Untuk lebih meringankan biaya, lebih baik mengajak te man atau kelompok. ‘’Kalau buat rafting minimal 6 orang, kalau sendiri tetep itungannya buat 6 orang,’’ paparnya. Dani juga sedikit memberi kan tips untuk mengantisipasi apabila kita terjatuh dari pera hu. Teknik dasarnya yaitu be renang dengan dua metode, defensif dan agresif.    Untuk defensif swimming, seperti gaya punggung, cara nya adalah kaki tetep didepan, jangan sampai kepala yang di depan. Karena untuk menghindari batu atau kayu yang ada didepan kita. Kaki pun harus dalam posisi terangkat dan rapat.    Sementara untuk agresif swimming dilakukan saat ber hadapan dengan air yang te nang, seperti gaya dada. Saat di atas perahu sendiri menggunakan teknik dayungan serta perpindahan posisi duduk di perahu. Seperti pindah kanan, pindah kiri. Atau pindah ke de pan dan pindah kebelakang.    Hal tersebut dilakukan un tuk menyesuaikan jalur jeram yang dilalui agar tidak jatuh. Se lain itu juga, dalam mela ku kan arung jeram tersebut harus memiliki konsentrasi yang cu kup tinggi agar bisa mendengar instruksi dari pemandu. ""Melakukan rafting yang aman harus tetep fokus dan ikutin instruksi dari pemandu, serta menggunakan pelampung, helm,"" ujar Dani.    Dalam mengembangkan arung jeram ditempat tersebut, Dani mengeluhkan akses yang sempit serta kemacetan yang membuat pengunjung enggan berwisata ke Bandung Selatan. ""Kendalanya akses jalan, karena di tol kopo macet, jadi yang mau berwisata ke bandung selatan terhambat,’’ keluhnya.    Sementara itu Adi (30 ta hun), salah seorang pengunjung yang baru saja menjajal jeram di Sungai Ciwidey meng aku puas dengan tantang an yang ada disungai tersebut. Dia mengatakan, selain airnya yang bersih dan segar, jalur yang disuguhkan sungai tersebut juga cukup variatif.    ""Luar biasa sungainya. Saya puaslah walaupun hanya mencoba jalur yang 5 km. Paling ti dak jalurnya tidak membo sankan. Airnya juga lumayan ber sih,’’ katanya.    Karena itu, Adi bersama re kanrekannya, ke depan, akan mencoba jalur yang lebih panjang dari yang telah dicobanya. Dia masih penasaran dan keta gihan rafting di Sungai Ciwidey tersebut. ""Penamdangan diseki tar sungai juga cukup indah, seperti pegunungan serta lahan lahan persawahan,"" katanya.     Berharap investor   Kepala Dinas Pemuda, olah raga dan Pariwisata Kabupaten Bandung, Akhmad Johara me ngatakan, untuk Sungai Ciwi dey harus terus dikembangkan. Pa salnya, Sungai Ciwidey sen diri sangat dekat dengan pusat kota dan tempat-tempat wisata lainnya, sehingga tempatnya ter bi lang strategis.    Selain itu juga, dirinya ber harap, agar pembangunan ja lan tol dapat segera terealisasi, agar lalu lintas menuju lokasi wisata tersebut menjadi lancar.    ""Sungai Ciwidey mudah-mudahan ada investor yang meli rik seiring dengan perkembangan kemajuan daerah. Ter utama yang sangat saya harapkan, mudah-mudahan tol So roja segera selesai. Saya yakin dengan adanya akses jalan mu d ah, Ciwidey akan berkembang dengan pesat, termasuk wisata arung jeram,’’ katanya.    Walaupun begitu, pihaknya memang belum sacara maksimal untuk mengembangkan wi sata arung jeram di sungai tersebut. Sebab, menurutnya sebagian besar wisata sungai dikuasai oleh BKSDA, bukan pemda.    ""Kita sebenarnya sampai de ngan saat ini masih sebatas memberikan pembinaan terha dap potensi wisata arung jeram. Karena memang untuk wisata sungai sendiri dimiliki oleh ba lai konservasi sumber daya alam (BKSDA),"" ujarnya.    Akhmad mengharapkan, BKSDA juga memberikan kesempatan kepada pemda untuk turut mengelola wisata arung jeram sehingga dapat memban tu meningkatkan pendapatan asli daerah. Karena, dirinya meng anggap, selama ini BKSDA ti dak transparan dalam membe rikan izin pengelolaan wisata.    ""Tanya BKSDA memberika izin kepada siapa. Apakah ke Dispopar atau ke siapa. Saya harap juga BKSDA memberikan suatu solusi terhadap pengembangan arung jeram yang ada.    Seh ingga pemda bisa terlibat aktif dalam pelaksanaannya ser ta bisa mengatur siapa yang di tu gaskan untuk mengelola ob yek yang ada di sana,"" ujarnya. ¦ c80, ed: agus yulianto Dapatkan Update Berita Republika Surya Paloh Undang 50 Guru Besar dan Cendekiawan, Ini yang Disampaikan    Buka Rapimwil GPK Bengkulu, Sekjen: Milenialnya GPK dan PPP adalah Santri Keuskupan Agung Jakarta Tegaskan Video Dukung Anies Capres Hoaks Survei Charta Politika: Elektabilitas Ganjar Pranowo Unggul di Sumut dan Kaltim Tak Merasa Disindir Jokowi, Surya Paloh Tegaskan tidak Sembrono Pilih Anes Jadi Capres Wakaf  Sebanyak 200 anak negeri ikut serta dalam agenda ini. Travelling  Healing merupakan upaya terapi mental atau psikoterapi yang berbeda maknanya dengan refreshing. Kisah  Sholat khusyuk akan memberikan dampak bagi yang melaksanakannya Kurusetra  Hasil video yang sudah didownload video tanpa Watermark dan prosesnya cepat. Kabar Jogja  Santri harus mampu mengikuti perkembangan teknologi.  4 PHOTO 7 PHOTO 3 PHOTO 3 PHOTO 6 PHOTO Ahad, 23 Oct 2022, 06:32 WIB Ahad, 23 Oct 2022, 10:24 WIB  Phone: 021 780 3747
Fax: 021 799 7903
Email:  newsroom@rol.republika.co.id (Redaksi)  sekretariat@republika.co.id (Redaksi) marketing@republika.co.id (Marketing)
 Copyright © 2018 republika.co.id, All right reserved";https://www.republika.co.id/berita/ngguk9/tatar-sunda-serunya-jeram-sungai-ciwidey?page=all
