;Place_Id;News_No;News;Link
143;;;"Ayo share cerita pengalaman dan upload photo album travelingmu di sini.

											Silakan Daftar atau Masuk
 
    ADVERTISEMENT
 Bali - Bali terkenal dengan keindahan alam serta seni dan budayanya yang mempesona. Salah satunya adalah kain tenun endek yang kerap jadi oleh-oleh khas dari Bali. Tangan perempuan paruh baya itu lincah memainkan alat-alat tradisional saat menyelesaikan selembar kain tenun ikat khas Bali yang disebut endek. Kain tenun endek merupakan salah satu oleh-oleh khas dari Bali. Motif berbeda-beda dari jalinan aneka warna benang itu bukan soal sulit buat penenun tadi. Tak cuma seorang penenun sepuh yang gampang saja melakukannya, namun mereka yang ada dalam grup itu. Ya, kelompok penenun itu rata-rata lanjut usia. Meski kain endek cukup tersohor dan menjadi salah satu oleh-oleh khas dari Bali, penenun kain endek nyatanya kesulitan mencari penerus. Dilansir dari Antara, pemilik usaha tenun Endek, Etmy Kustiyah Sukarsa mengatakan cukup sulit untuk mencari perajin berusia muda untuk bekerja sebagai penenun kain tenun ikat khas Bali tersebut. Menurut Etmy, kendala pembuatan kain endek di zaman sekarang ada di bagian tenaga kerjanya. Sebab saat ini banyak perajin yang berhenti karena sudah tua, namun tidak ada regenerasi. Produksi kain endek tradisional pun susah ditingkatkan. Pada tahun 1984 kerajinan kain endek sempat berjaya. Perusahaan kain tenun pada masa itu mampu menyerap ratusan tenaga kerja dari berbagai umur. Tapi, seiring dengan kemajuan zaman dan teknologi, kerajinan tenun khas Bali itu pun berangsur-angsur melorot sekitar tahun 2002. Meredupnya pamor kain endek salah satunya karena kian banyaknya kain tenun cetak atau modern yang dibuat dengan menggunakan mesin. Kain tenun cetak itu tentunya mampu diproduksi lebih cepat dan banyak jika dibandingkan dengan kain tenun tradisional yang proses pengerjannya masih menggunakan kemampuan olah tangan para perajinnya. Selain itu, jika dibandingkan harganya, kain tenun endek tradisional jauh lebih mahal daripada kain cetak. Selembar kain endek tradisional bisa memakan waktu hingga sebulan dalam tahap pembuatannya dengan harga jual dari Rp 650 ribu hingga Rp 1,5 juta per lembar (2,5 meter) tergantung jenis kain dan kerumitan motifnya. Saat ini, usaha pertenunan kain endek di Denpasar mulai dibangkitkan kembali seiring dengan target pemerintah dalam memajukan sektor Usaha Mikro Kecil dan Menengah (UMKM). 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT";https://travel.detik.com/fototravel/d-5009587/memelihara-kain-endek-yang-istimewa-dari-pulau-dewata
144;;;"Ayo share cerita pengalaman dan upload photo album travelingmu di sini.

											Silakan Daftar atau Masuk
 
    ADVERTISEMENT
 Traveler Sarah Azka hobi jalan-jalan sejak dulu. Hatinya memilih Labuan Bajo sebagai tempat favorit.Mantap host Para Petualang Cantik, Sarah Azka menetap di Australia sejak 1,5 tahun lalu. Tapi, kecintaannya kepada Indonesia tak luntur.Melalui ngobrol-ngobrol di acara Live IG detikcom, Sarah menyebut telah mengunjungi banyak destinasi wisata di Indonesia. Namun ada satu tempat yang selalu jadi favoritnya.""Tempat itu adalah Labuan Bajo di Komodo Island. Bagus banget menurut aku,"" ujarnya. Sarah pertama kali menginjakkan kaki di Labuan Bajo pada tahun 2015. Dia bilang saat itu Labuan Bajo masih sepi, tak seperti sekarang yang menjadi favorit wisatawan lokal dan asing.""Dulu Bukit Padar enggak ada tangga dan penginapan masih sedikit,"" dia menuturkan. Sebelum wabah pandemi virus Corona, Sarah sempat berencana untuk kembali ke Labuan Bajo pada bulan Juni. Tapi, rencana itu buyar. Selain Labuan Bajo, Misool menjadi pilihan kedua dari Sarah. Wisata di Raja Ampat ini memang terkenal indah dan sangat alami.""Masih belum tersentuh banget, di sana itu enggak ada sinyal, one of my best trip. Kami lima hari di sana enggak megang handphone, jadi quality time semua. Pokoknya habis foto-foto ya main,"" dia mengungkapkan.  
    ADVERTISEMENT
   
        SCROLL TO RESUME CONTENT
   
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT";https://travel.detik.com/travel-news/d-5009584/sarah-azka-jatuh-cinta-kepada-labuan-bajo
145;;;"Ayo share cerita pengalaman dan upload photo album travelingmu di sini.

											Silakan Daftar atau Masuk
 
    ADVERTISEMENT
 Tradisi yang satu ini hanya ada di Vanuatu. Mirip bungee jumping, bedanya beralaskan tanah!Nagol begitulah nama tradisi di Pulau Pentecost, Vanuatu. Tradisi itu bisa dibilang kegiatan ekstrem.Kalau bungee jumping adalah uji adrenalin di ketinggian yang beralaskan air, tidak dengan Nagol. Nagol hanya mempersiapkan tanah keras sebagai tempat pendaratan, makanya tradisi ini juga disebut land diving. Ritual Nagol bukanlah kegiatan biasa. Tradisi ini diadakan setiap tahun untuk menunjukkan kedewasaan pria Vanuatu. Akan ada menara kayu yang dipilin dengan akar-akaran setinggi 30 meter. Pria yang ingin menunjukkan kedewasaannya harus berani memanjat ke atas menara. Sembari menunggu peserta Nagol sampai di atas menara, ada tradisi meneriakkan nyanyian dalam bahasa daerah dari penduduk. Nyanyian ini hanya akan dilakukan pria-pria yang hanya memakai baju adat, berupa penutup penis seperti koteka. 
    ADVERTISEMENT
   
        SCROLL TO RESUME CONTENT
    

 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT";https://travel.detik.com/international-destination/d-5009569/bungee-jumping-kematian-ala-vanuatu
146;;;"Ayo share cerita pengalaman dan upload photo album travelingmu di sini.

											Silakan Daftar atau Masuk
 
    ADVERTISEMENT
 Bangkok - Gajah-gajah di tempat wisata Thailand yang sebelumnya dikabarkan kelaparan akhirnya dipulangkan ke habitat aslinya di hutan. Diwartakan Associated Press, Save Elephant Foundation yang berada di utara Chiang Mai menginisiasi kembalinya gajah-gajah ini ke habitat aslinya.  (Foto: Save Elephant Foundation via AP) Gajah-gajah ini akhirnya dipulangkan karena banyak tempat penangkaran yang sudah tak mampu memberikan mereka makanan. Selain itu, gajah-gajah juga diharapkan dapat hidup lebih nyaman di habitat aslinya. (Foto: Save Elephant Foundation via AP) Sejak bulan lalu, gajah-gajah dari Chiang Mai dikembalikan ke Mae Chaem dimana di sana terdapat desa dari etnis minoritas yaitu Karen. Orang-orang Karen secara tradisional memang memelihara gajah. (Foto: Save Elephant Foundation via AP) Sebelum bisa sampai ke Mae Chaem, Chailert dan Serichevee bersama para pemilik gajah lainnya harus menggiring gajah berjalan sejauh 150 km karena biaya untuk mengangkut gajah terlampau besar. Di sisi lain, gajah mampu berjalan dengan kecepatan 7,25 kilometer per jam. (Foto: Save Elephant Foundation via AP) Perjalanan itu dimulai pada 30 April. Mereka berjalan melintasi bukit, jalanan beraspal, sampai jalan yang masih berupa tanah. Mereka disambut meriah saat sampai di tempat tujuan pada Senin (4/5/2020). Foto: Save Elephant Foundation via AP Tak hanya gajah-gajah di Chiang Mai, gajah lainnya di Distrik Tha Tum juga menyambut 40 ekor gajah bulan lalu.  (Foto: Save Elephant Foundation via AP) 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT";https://travel.detik.com/fototravel/d-5009558/gajah-thailand-mudik-150-km-kembali-ke-hutan
147;;;"Ayo share cerita pengalaman dan upload photo album travelingmu di sini.

											Silakan Daftar atau Masuk
 
    ADVERTISEMENT
 Ramadhan 2020 menjadi pengalaman yang sangat berbeda bagi muslim di Inggris. Bagaimana suasana Ramadhan di tengah suasana lockdown akibat wabah COVID-19? Sudah empat tahun, kami sekeluarga tinggal di kota Leicester, Inggris. Saya sedang menempuh pendidikan doktoral, bersama istri dan dua anak. Biasanya, di bulan Ramadhan banyak kegiatan yang diselenggarakan oleh komunitas muslim. Mulai dari tarawih berjamaah, buka bersama, sahur bersama, kajian Islam, dan lain-lain. Namun, Ramadhan tahun ini tak ada kegiatan ibadah berjamaah. Pemerintah Inggris menerapkan lockdown sejak 23 Maret 2020. Semua fasilitas umum ditutup, seperti lokasi wisata, taman, dan tempat hiburan. Sejak hari itu, sekolah diliburkan. Sarana ibadah seperti gereja dan masjid juga ditutup. Tak ada salat berjamaah di masjid, dan tentu saja tak ada salat tarawih berjamaah selama Ramadhan. 
    ADVERTISEMENT
   
        SCROLL TO RESUME CONTENT
   Kami harus beradaptasi dengan keadaan baru selama pandemi COVID-19. Umat Islam harus menyesuaikan aktivitas kehidupan sehari-hari berdasarkan instruksi pemerintah, termasuk aktivitas ibadah. Perdana Menteri Boris Johnson menulis surat untuk seluruh warga Inggris yang dikirim ke setiap rumah. Inilah pertama kalinya kami menerima surat yang ditandatangani langsung oleh Perdana Menteri, menunjukkan betapa penting pesan di dalamnya. Perdana Menteri meminta agar kami tetap di rumah. Jika terpaksa keluar untuk keperluan mendesak seperti belanja bahan makanan, kami harus mengikuti prosedur social distancing yang ketat.    Saat keluar rumah, kami dianjurkan memakai masker dan sarung tangan. Untuk belanja keperluan Ramadhan, kami harus antre di depan supermarket dengan jarak dua meter setiap orang. Supermarket membatasi jumlah orang yang boleh berada di dalam ruangan secara bersamaan. Akibatnya, antrean mengular jauh sampai ke tepi jalan. Di dalam supermarket, pembeli harus menjaga jarak minimal dua meter dengan pembeli lain. Ada petugas yang mengawasi, agar kami tidak menyentuh barang jika belum yakin akan membelinya. Setiap meja kasir dilengkapi kaca pembatas untuk memisahkan pembeli dan pegawai supermarket. Umat Islam dianjurkan untuk merencanakan menu buka puasa dan membelinya sekaligus, agar dapat mengurangi keluar rumah untuk belanja. Meskipun kami memerlukan banyak bahan makanan untuk Ramadhan, kami menyadari keadaan yang sulit ini. Kami tetap membeli barang-barang dengan jumlah yang wajar, agar setiap orang memperoleh apa yang mereka perlukan.    Selesai belanja, kami menjalankan ""ritual"" yang selama ini tak pernah kami lakukan di rumah, yaitu membersihkan barang belanjaan. Kami usap barang-barang itu satu per satu menggunakan tisu dan desinfektan. Barang-barang yang memakai kemasan, kami buang bungkusnya lalu kami ambil isinya. Setelah selesai ""ritual"" ini, kami membasuh tangan dengan desinfektan beralkohol tinggi. Betapa repotnya, hidup di tengah wabah Corona ini. Biasanya, kami berbuka puasa di masjid bersama muslim lainnya. Ramadhan kali ini, kami hanya bisa berbuka di rumah bersama keluarga. Meski tak ada buka bersama, beberapa masjid menyediakan makanan dalam boks untuk dibagikan kepada umat Islam di sekitarnya. Umat Islam menaati instruksi pemerintah agar tidak berkumpul secara fisik, demi kesehatan dan keselamatan bersama. Satu-satunya cara untuk ""buka bersama"" adalah secara online menggunakan aplikasi panggilan video.  Kami melakukan panggilan video dengan keluarga di Indonesia. Di Inggris, matahari baru terbenam sekitar jam 20.30. Waktu di Inggris dan Indonesia berbeda 6 jam (Indonesia lebih dahulu dibanding Inggris). Saat kami menikmati buka puasa, maka keluarga kami di Indonesia sedang persiapan santap sahur (jam 02.30) untuk puasa hari berikutnya. Meskipun hanya berjumpa melalui video, momen-momen itu sangat penting bagi kami yang tinggal jauh dari sanak saudara.  Tidak ada satu pun Masjid di Inggris yang menyelenggarakan shalat tarawih berjamaah. Bahkan, tidak ada masjid yang melakukan shalat lima waktu berjamaah sejak lockdown. Semua masjid ditutup total, sampai batas waktu yang belum ditentukan. Kami melaksanakan shalat tarawih di rumah bersama keluarga. Umat Islam mengikuti beberapa anjuran dari The Muslim Council of Britain (""Majelis Ulama Inggris"") untuk menjalankan ibadah selama Ramadhan tahun ini. Antara lain agar mengikuti ceramah keagamaan secara online di rumah, baik yang direkam sebelumnya atau siaran langsung, dan melakukan buka puasa bersama secara virtual menggunakan fasilitas panggilan video online. Saat sahur, muslim dianjurkan banyak minum agar mengurangi potensi dehidrasi. Puasa di Inggris tahun ini tiba di musim semi menjelang musim panas, suhu udara rata-rata 12 derajat celsius. Kami juga dianjurkan untuk mengonsumsi makanan berenergi tinggi seperti daging, agar dapat membantu menghasilkan tenaga sepanjang hari. Puasa di Inggris berlangsung sekitar 17 jam, mulai jam 03.30 sampai 20.30.  Kampus-kampus di Inggris, sebagian besar telah mengumumkan libur bahkan sebelum pemerintah memberlakukan lockdown. Universitas dapat mengambil keputusan sendiri, karena kedudukan mereka bersifat independen dan tidak secara langsung di bawah sebuah kementerian. Lain halnya dengan sekolah dasar dan menengah yang harus menunggu instruksi pemerintah, karena secara birokrasi berada di bawah naungan City Council (Pemerintah Daerah). Semua perkuliahan diganti menjadi pembelajaran online. Demikian pula ujian dan pengumpulan tugas kuliah. Beberapa universitas membolehkan dosen dan staf untuk membawa pulang komputer kantor. Dosen mendapat tunjangan tambahan untuk membayar tagihan internet. Universitas juga membeli lisensi software-software penting, yang sebelumnya hanya tersedia di kampus. Sehingga, software tersebut bisa di-install di rumah masing-masing mahasiswa dan dosen. Belajar dari rumah memiliki tantangan sendiri bagi mahasiswa. Kami tak bisa bertemu teman dan tak ada tatap muka langsung dengan dosen. Kami harus membagi waktu untuk belajar dan ibadah, menyesuaikan jadwal kuliah online dengan waktu shalat, dan berusaha menyelesaikan tugas-tugas kuliah sebelum buka puasa. Kami juga dianjurkan untuk memberi tahu kepada dosen atau dosen pembimbing bahwa kami sedang berpuasa. Banyak muslim di Inggris yang bekerja dari rumah selama Ramadhan. Bagi umat Islam yang tetap harus bekerja di luar rumah, mereka dianjurkan untuk memberi tahu atasan atau rekan kerja bahwa mereka sedang berpuasa. Mereka dapat meminta penyesuaian jam istirahat. Misalnya, jam istirahat siang/sore ditunda agar bertepatan dengan waktu berbuka puasa. Selama Ramadhan, karyawan muslim juga dapat mengajukan cuti berbayar (paid leave). Artinya, mereka tidak bekerja, tapi tetap mendapat gaji penuh. Durasi cuti berbayar umumnya 20 hari atau sesuai kebijakan perusahaan. ""Majelis Ulama Inggris"" telah mengumumkan bahwa kemungkinan besar tidak akan ada salat Idul Fitri berjamaah, dan tidak ada acara silaturahim secara fisik. Umat Islam akan merayakan Idul Fitri di rumah masing-masing. Lockdown telah mendorong komunitas muslim di Inggris untuk manfaatkan keadaan sebaik-baiknya, meskipun sulit. Kami berusaha untuk beradaptasi dengan lockdown sambil tetap mensyukuri nikmat berjumpa dengan Ramadhan. Budi Waluyo Mahasiswa Indonesia yang sedang menempuh pendidikan S3 di University of Leicester, Inggris. 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT";https://travel.detik.com/travel-news/d-5009533/ini-suasana-ramadhan-di-inggris-saat-lockdown
148;;;"Ayo share cerita pengalaman dan upload photo album travelingmu di sini.

											Silakan Daftar atau Masuk
 
    ADVERTISEMENT
 Duduk di kursi ekonomi dengan jok yang sempit memang menyiksa. Apa yang Traveler lakukan jika tiba-tiba penumpang di depan Anda merebahkan kursinya? Mengutip news.com.au, Wendi Williams terbang dengan pesawat American Eagle yang merupakan anak perusahaan American Airlines dari New Orleans menuju Charlotte, Amerika. Penerbangan itu berlangsung dua jam. Masalah mulai muncul ketika Wendi merebahkan kursinya ke belakang. Penumpang di belakang yang tengah makan tiba-tiba merasa tidak senang dan meminta Wendi untuk segera menegakkan lagi sandaran kursinya. Wendi akhirnya menuruti dan menaikkan sandaran kursinya. 
    ADVERTISEMENT
   
        SCROLL TO RESUME CONTENT
   [Gambas:Twitter] Setelah pria di belakang selesai makan, Wendi kemudian menurunkan kursinya lagi dan di sini lah keadaan menjadi panas. ""Dia mulai memukul-mukul sandaran kursi saya,"" ujar Wendi. Wendi kemudian melapor ke awak kabin dan malah dia meminta Wendi untuk memberi ruangan buat si pria dan memberi penumpang pria tadi minuman gratis. Tak puas dengan jawaban awak kabin tadi Wendi mulai memvideokan insiden tersebut. Pramugari malah memberi Wendi catatan karena mengganggu penerbangan dengan merekam insiden tadi. Gara-gara ulah penumpang pria memukul-mukul kursi Wendi, Wendi mengaku pusing dan mengalami gangguan kesehatan dan sampai harus melakukan X-ray. Setelah kejadian itu Wendi sempat dihubungi oleh pihak maskapai American Airlines, mereka mengaku meminta maaf tapi tidak bertanggung jawab atas tindakan awak kabin. ""Itu sangat menakutkan dan menyakitkan. Saya akan menghubungi FBI dan akan menuntut pria yang mengira saya ini sebuah samsak, siapapun yang tidak menyukainya saya tidak peduli,"" ujar Wendi yang bete betul. Namun netizen dalam kasus ini menjadi terbelah, sebagian ada yang membela Wendi sebagian ada lagi yang membela si pria karena tempat duduknya sudah sangat sempit di belakang. Bagaimana menurut Traveler, siapa yang salah di sini?  
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT";https://travel.detik.com/travel-news/d-4898342/rebahkan-sandaran-kursi-pesawat-eh-malah-ditinju-penumpang-belakang
149;;;"Ayo share cerita pengalaman dan upload photo album travelingmu di sini.

											Silakan Daftar atau Masuk
 
    ADVERTISEMENT
 Aceh menolak kedatangan kapal MS Artania Cruise yang membawa 1.200 wisatawan. Mereka diminta untuk menunda kedatangan ke Sabang. Permintaan penundaan kedatangan kapal pesiar tersebut diputuskan dalam rapat koordinasi yang digelar Kamis (13/2/2020). Rapat dilaksanakan Badan Pengusahaan Kawasan Perdagangan Bebas dan Pelabuhan Bebas Sabang (BPKS) dengan Forkopimda Sabang, Bea Cukai, imigrasi, karantina kesehatan pelabuhan, dan pelaku bisnis pariwisata Sabang.""Semua setuju dengan surat dari Wali Kota Sabang untuk menunda kedatangan kapal cruise MS Arthania pada Minggu 16 Februari mendatang. Alasan lain juga RSU Sabang belum punya fasilitas perawatan bagi yang terkena suspect virus corona,"" kata Deputi Komersial dan Investasi BPKS, Agus Salim saat dikonfirmasi detikcom. Menurutnya, BPKS sudah mengirimkan surat permintaan penundaan tersebut ke pihak kapal MS Artania Cruise. Namun belum ditanggapi.""Sejak terbitnya surat dari pak wali selaku pimpinan daerah, shipping agent (Sea Asih Line) sudah menyurati general agent semalam. Namun belum ada balasan,"" jelas Agus.Agus menjelaskan, BPKS ke depan akan berkoordinasi dengan Kemenko Maritim, Kemenpar serta Kemenhub terkait isu virus corona. Hal itu dilakukan agar tidak mengganggu wisatawan ke Sabang.""Sabang dikenal sebagai destinasi wisata dan jangan sampai memberi dampak penurunan pada tahun-tahun mendatang (gara-gara isu virus corona),"" bebernya.Untuk tahun ini, BPKS menargetkan 20 kapal pesiar serta 150 yachts singgah di Sabang. Tahun lalu, jumlah cruise yang berkunjung ke ujung barat Indonesia sebanyak 10 kapal, dan yacth(kapal layar) ada 105 kapal.Seperti diketahui, Wali Kota (Walkot) Sabang, Aceh Nazaruddin meminta kedatangan kapal pesiar MS Artania Cruise ditunda untuk mengantisipasi penyebaran virus corona. Sejatinya, kapal yang mengangkut 1.200 wisatawan itu tiba di Sabang pada Minggu 16 Februari mendatang.Surat permintaan penundaan kedatangan kapal pesiar tersebut dikirim Walkot Nazaruddin ke Kepala Badan Pengusahaan Kawasan Perdagangan Bebas dan Pelabuhan Bebas Sabang (BPKS). Surat bernomor 556/0933 tersebut diteken pada Rabu (12/2/2020).""Kita minta pihak BPKS menunda sementara waktu kedatangan kapal pesiar ke Sabang. Dan ini demi menjaga Sabang sebagai kota wisata aman dari penyakit virus corona yang saat ini sedang mewabah di berbagai negara,"" kata Nazaruddin kepada wartawan. 
    ADVERTISEMENT
   
        SCROLL TO RESUME CONTENT
   
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT";https://travel.detik.com/travel-news/d-4898336/takut-corona-aceh-tolak-kedatangan-kapal-cruise-yang-bawa-1200-turis
150;;;"Ayo share cerita pengalaman dan upload photo album travelingmu di sini.

											Silakan Daftar atau Masuk
 
    ADVERTISEMENT
 Ciamis - Di Ciamis, ada satu spot yang bisa jadi destinasi wisata baru. Namanya Batu Susun Rompe. Wujudnya susunan batuan raksasa yang hingga kini masih diteliti. Inilah Batu Susun Rompe yang disebut-sebut berpotensi jadi destinasi wisata baru di Ciamis. Batu ini ramai diperbincangkan di media sosial beberapa hari terakhir. (Dadang Hermansyah/detikcom) Lokasinya terletak di perbatasan Kawali dan Lumbung, desa Sukaraharja, Kecamatan Lumbung, Ciamis. Jaraknya sekitar 2 kilometer dari jalan utama dan harus ditempuh dengan berjalan kaki. (Dadang Hermansyah/detikcom) Berdasarkan hasil pengamatan sementara, Batu Susun Rompe ini adalah bentukan alami. Bukan candi atau peninggalan sejarah seperti dugaan yang ramai diperbincangkan. (Dadang Hermansyah/detikcom) Menurut tim peneliti dari ITB, batuan andesit pada Batu Susun Rompe ini berasal dari lava yang membeku. Namun di Ciamis tak ada gunung berapi. (Dadang Hermansyah/detikcom) Para peneliti menduga batuan itu berasal dari Gunung Sawal. Zaman dahulu Gunung Sawal, yang lokasinya tak jauh dari lokasi batu susun, mungkin sebuah gunung berapi. (Dadang Hermansyah/detikcom) Ahli geologi dari Museum Geologi Bandung, berpendapat batu susun tersebut merupakan fenomena geologi. Dia meyakini bebatuan tersebut adalah batuan andesit yang terbentuk secara alami. (Dadang Hermansyah/detikcom) Menurut Disbudpora Ciamis, batu susun ini bisa dimanfaatkan untuk pariwisata. Namun untuk jadi objek wisata, langkah awal pengelola harus membuat akses jalan yang baik. (Dadang Hermansyah/detikcom) Batu Susun Rompe memiliki panjang sekitar 20 meter, tinggi 15 meter. Di atasnya sekitar 30 meter. Batuannya bersusun dengan ukuran bervariasi. Ada yang mirip gapura dan pintu masuk. (Dadang Hermansyah/detikcom) Batu Susun Rompe merupakan anugerah bagi Kabupaten Ciamis. Meski batu susun ini masih misterius, apakah bentukan alam, bentukan tangan manusia atau sebuah situs budaya. (Dadang Hermansyah/detikcom) 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT";https://travel.detik.com/fototravel/d-4898306/batu-susun-rompe-calon-destinasi-baru-di-ciamis
151;;;"Ayo share cerita pengalaman dan upload photo album travelingmu di sini.

											Silakan Daftar atau Masuk
 
    ADVERTISEMENT
 Irfan Bachdim meninggalkan Bali United dan bergabung dengan PSS Sleman. Bersama istri dan dua anaknya, Irfan melancong ke Candi Prambanan dan bikin Tik Tok. Irfan resmi diikat PSS dan diumumkan kepada media di Stadion Maguwoharjo, Rabu (12/2/2020). Pemain blasteran Indonesia dan Belanda itu turut memboyong keluarganya ke Yogyakarta. ""Yang pemain muda mungkin butuh bantuan dari pemain senior. Saya banyak pengalaman dari luar negeri juga dan main di timnas dan mudah-mudahan saya bisa bantu tim,"" kata Irfan saat diperkenalkan kepada media. 
    ADVERTISEMENT
   
        SCROLL TO RESUME CONTENT
   Tak lama setelah tiba di Yogyakarta, Irfan bersama istri, Jennifer Bachdim dan dua anaknya. Kiyomi Sue Bachdim dan Kenji Zizou Bachdim, melancong ke Candi Prambanan. Jennifer membagikan pengalaman itu lewat Instagram. Irfan dan Jennifer kompak mengenakan jersey PSS Sleman di momen itu. Mereka juga mengunggah video Tik Tok ke akun Instagram. ""PSS Sleman #teambachdim has arrived!!!"", keterangan dalam unggahan Jennifer. [Gambas:Instagram] Warganet memberikan selamat untuk langkah baru Irfan dan Jennifer. Video itu sudah ditonton 3 juta lebih follower Jennifer hingga sore ini. 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT";https://travel.detik.com/travel-news/d-4898324/gabung-pss-sleman-irfan-bachdim-main-tik-tok-di-candi-prambanan
152;;;"Ayo share cerita pengalaman dan upload photo album travelingmu di sini.

											Silakan Daftar atau Masuk
 
    ADVERTISEMENT
 Sejak beberapa hari terakhir, ada satu spot wisata baru di Ciamis, Jawa Barat yang jadi perbincangan traveler. Wujudnya, susunan batuan raksasa alami yang masih misterius.Inilah Batu Susun Rompe yang terletak di perbatasan Kawali dan Lumbung, Kabupaten Ciamis, Jawa Barat. Destinasi ini ramai diperbincangkan di media sosial.Konon batu yang bentuknya bersusun ini diduga sebagai peninggalan sejarah. Lokasi ini disebut-sebut sebagai potensi destinasi wisata baru di Ciamis. Setelah mendapat laporan, Dinas Kebudayaan, Pemda dan Olahraga (Disbudpora) Ciamis langsung melakukan peninjauan ke blok Rompe, Desa Sukaraharja, Kecamatan Lumbung. Jaraknya sekira 2 kilometer dari jalan utama dan harus ditempuh dengan berjalan kaki.  
    ADVERTISEMENT
   
        SCROLL TO RESUME CONTENT
   
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT";https://travel.detik.com/domestic-destination/d-4898319/susunan-batu-raksasa-yang-misterius-di-ciamis
