Place_Id;News_No;News
210;1;"REPUBLIKA.CO.ID,KULON PROGO--Dinas Kelautan dan Perikanan Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta, melepasliarkan puluhan tukik di Pantai Congot dalam rangka menjaga kelestarian penyu di pesisir daerah itu. Kepala Dinas Kelautan dan Perikanan (DKP) Kulon Progo Trenggono Trimulyo mengatakan tukik yang dilepasliarkan merupakan jenis penyu lekang yang berasal dari hasil penangkaran di Kelompok Masyarakat Pengawas (Pokmaswas) Wana Tirta Pasir Mendit sebanyak  ekor, dengan umur sekitar tiga minggu. ""Kami mengucapkan terima kasih kepada Pokmaswas Wana Tirta yang dengan aktif dan tekun menyelamatkan penyu yang bertelur di sepanjang pesisir Pasir Mendit dan menangkarkan telur penyu dari gangguan hama maupun oknum-oknum yang mengganggu aktivitas penyu,"" kata Trenggono, Rabu (//). Ia juga mengucapkan terima kasih kepada jajaran anggota Pos TNI AL yang selalu bersinergi dan mendukung program-program Dinas Kelautan dan Perikanan, yakni Jaga SegaraKu dengan menjaga kelestarian penyu di pesisir. ""Kelestarian penyu menjadi tanggung jawab kita bersama, sudah saatnya kita bersinergi melestarikan penyu di kawasan pesisir,"" katanya. Kepala Bidang Pemberdayaan Nelayan dan Pengelolaan TPI Dinas Kelautan dan Perikanan (DKP) Kulon Progo Wakhid Purwosubiyantara mengatakan peran masyarakat dalam melestarikan tukik cukup tinggi, karena bila masyarakat menemukan penyu yang bertelur langsung memberitahukan kepada kelompok masyarakat pengawas yang terdekat. Lokasi pendaratan cukup banyak, namun lokasi penangkaran telur hanya di Trisik, Bugel dan Jangkaran, karena di lokasi tersebut sudah terbentuk kelompok masyarakat pengawasnya. ""Biasanya, lokasi pendaratan penyu hanya di sepanjang pesisir pantai Trisik dan Bugel. Tahun ini ada penyu bertelur di pesisir Pantai Garongan dan Jangkaran,"" kata Wakhid.  
                        Republika Perwakilan DIY, Jawa Tengah & Jawa Timur. Jalan Perahu nomor  Kotabaru, Yogyakarta   yogya@republika.co.id Copyright ©  Republika All Right Reserved Network"
210;2;"BorobudurNews - BNews–JOGJA-– Bocah berusia  tahun dilaporkan hilang seusai bermain air di Pantai Congot, Temon, Kabupaten Kulon Progo, Selasa (//). Didiuga korban tergulung ombat laut selatan tersebut. Korban bernama Anang Setiawan,, asal Tangkisan III, Kalurahan Hargomulyo, Kapanewon Kokap. Dan hingga Selasa malam masih dalam pencarian tim Satlinmas Rescue Istimewa (SRI) Wilayah V Kulon Progo. Personil SRI Wilayah V Kulon Progo, Samsudin, menjelaskan peristiwa laka laut terjadi sekitar pukul . WIB. Namun, informasi baru diterima oleh petugas sekitar pukul . WIB. Kejadian itu bermula ketika korban bersama dua temannya yakni Raka Septiana () dan Anggit () tengah bermain air. Mereka menaiki batang pisang di kawasan Pantai Congot, serta mencari hewan undur-undur. Tiba-tiba ada ombak besar menggulung tiga anak tersebut. “Tapi kedua temannya selamat. Namun korban tergulung ombak,” kata Samsudin. Proses pencarian, kata Samsudin, dilakukan di sekitar lokasi kejadian. Petugas juga mengerahkan perahu jukung untuk pencarian di kawasan perairan tenggelamnya korban.  
Duh…  Anak SD Di Cianjur Dinyatakan Positif Mengidap HIV  
INFO!!! Aturan Urus Surat Ijin Mengemudi (SIM) Harus Punya BPJS Segera Berlaku “Kami juga terjunkan perahu untuk sisir perairan,” ucapnya. Kakek korban, Ali Mustofa, mengatakan sebelum kejadian nahas itu menimpa, cucunya bersama kedua temannya berpamitan berangkat mancing. “Dia udah nyiapin alat mancing terus katanya mau pergi mancing, tapi enggak tahu mau mancing kemana,” katanya. Dia mendengar cucunya tenggelam di Pantai Congot sekitar pukul . WIB. Ia kemudian mendatangi lokasi kejadian untuk mencari keberadaan cucunya. 
See author's posts Situs ini menggunakan Akismet untuk mengurangi spam. Pelajari bagaimana data komentar Anda diproses."
211;0;Update Tiket Masuk Tangkuban Perahu  KOMPAS.com - Taman Wisata Alam (TWA) Gunung Tangkuban Perahu merupakan salah satu destinasi favorit bagi masyarakat Indonesia, khususnya yang tinggal di Jawa Barat dan sekitarnya. Gunung setinggi . meter di atas permukaan laut ini terkenal akan legenda Sangkuriang yang jatuh cinta kepada ibunya, Dayang Sumbi. Konon, Tangkuban Perahu adalah perahu terbalik akibat ditendang dengan penuh amarah oleh Sangkuriang yang gagal memenuhi syarat Dayang Sumbi sebelum menikahinya. Dikutip dari laman resmi, tempat wisata ini menyajikan keindahan Gunung Tangkuban Perahu yang terletak sekitar  km ke arah utara dari Kota Bandung, Jawa Barat. Secara adminsitratif, TWA Gunung Tangkuban Perahu berada di dua wilayah kabupaten, yakni Kabupaten Bandung Barat dan Kabupaten Subang. Selain pemandangan alam, obyek wisata ini juga menawarkan permainan outbond bagi para wisatawan. Lantas, berapa harga tiket masuk Tangkuban Perahu? Taman Wisata Alam Gunung Tangkuban Perahu buka setiap hari mulai pukul . hingga . WIB. Harga tiket masuknya, bervariasi tergantung hari dan kewarganegaraan wisatawan. Hari kerja Hari libur Wisatawan juga bisa menggunakan jasa angkutan ontang-anting atau shuttle bus dengan mengeluarkan tarif sebesar Rp . per orang. Bagi rombongan pelajar atau mahasiswa yang berkunjung ke Tangkuban Perahu, wajib melampirkan surat dari sekolah atau kampus dengan kop surat, tanda tangan, dan stempel kepala sekolah. Jika datang tanpa surat keterangan dari sekolah, maka akan dikenakan tarif normal. Tarif parkir dan jasa lain Taman Wisata Alam Gunung Tangkuban Perahu memiliki kawah dengan pemandangan menakjubkan. Beberapa kawah di tempat wisata ini antara lain Kawah Ratu, Kawah Upas, Kawah Baru, dan Kawah Domas. Selain itu, tempat wisata ini juga menjadi rumah bagi flora dan fauna endemik. Flora endemik di kawasan ini mulai dari Cantigi, Rhododendron retusum, Puspa, Pakis Emas, dan Anggrek Hutan. Adapun fauna endemik, seperti Elang Jawa, Meong Congkok, Macan Dahan, Surili, dan Lutung Jawa. Tangkuban Perahu juga menyediakan wisata outbond seluas, hektar dengan  jenis permainan. Area permainan outbond yang terdiri dari flying fox dan jembatan jaring ini dapat dinikmati mulai anak usia  tahun hingga orang dewasa. Tulis komentarmu dengan tagar #JernihBerkomentar dan menangkan e-voucher untuk  pemenang! Dapatkan informasi dan insight pilihan redaksi Kompas.com Periksa kembali dan lengkapi data dirimu. Data dirimu akan digunakan untuk verifikasi akun ketika kamu membutuhkan bantuan atau ketika ditemukan aktivitas tidak biasa pada akunmu. Segera lengkapi data dirimu untuk ikutan program #JernihBerkomentar.
211;1;"Saturday,  Safar  /  September  Saturday,  Safar  /  September  Aktivitas vulkanik Gunung Tangkuban Perahu  REPUBLIKA.CO.ID, BANDUNG--Pusat Vulkanologi, Mitigasi Bencana dan Geologi (PVMBG) menyebutkan Gunung Tangkuban Perahu, Senin (/) kemarin mengalami tremor (getaran), diperkirakan kondisi tersebut berlangsung sore hari. Berdasarkan data seismograf, tremor terekam dengan amplitudo .- mm atau dominan pada  mm ""Diduga (tremor) masih berkaitan dengan curah hujan atau perubahan air tanah,"" ujar Kabid Mitigasi Gunung Api PVMBG, Hendra Gunawan saat dihubungi, Selasa (/). Hendra mengatakan, jumlah getaran berlangsung satu kali dengan durasi waktu  detik. Meski terjadi tremor, ia mengatakan kondisi aktivitas vulkanik Gunung Tangkuban Perahu masih normal di level I. Saat ini menurutnya, masyarakat di sekitar Gunung Tangkuban Perahu, pengunjung, wisatawan dan pendaki tidak turun mendekati dasar Kawah Ratu dan mendekati ke kawah-kawah aktif lainnya. Serta tidak boleh menginap. ""Cuaca mendung dan hujan dan terdapatnya gas-gas vulkanik yang dapat membahayakan kehidupan manusia,"" katanya. Masyarakat pun katanya diminta waspada akan terjadinya letusan freatik yang bersifat tiba-tiba dan tanpa didahului oleh gejala-gejala vulkanik yang jelas. Dapatkan Update Berita Republika Indonesia Perlu Strategi Intervensi untuk Turunkan Pravalensi Perokok Fakta Unik Hidung yang Jarang Diketahui Manusia Apa Itu Peradangan Kronis? Kenali Tujuh Tandanya Suplemen Kalsium dan Vitamin D Bisa Tingkatkan Risiko Polip Prakanker Dapat Turunkan Gula Darah Hingga  Persen, Ini Minuman Terbaik Bagi Pengidap Diabetes Liga Italia Derbi Della Madonnina akan digelar pukul . WIB. Sumatra Wagub Sumbar menyebut ruang bagi industri peternakan di Indonesia masih terbuka luas Agama Infografis Surat Alquran yang Suka Dibaca Nabi Muhammad Saat Sholat Jumat. Sumatra Warga berharap kenaikan harga BBM tak menaikkan kebutuhan pokok lainnya Jawa Timur Aparat Polres Jember jaga SPBU untuk antisipasi kecurangan usai kenaikan harga BBM  PHOTO  PHOTO  PHOTO  PHOTO  PHOTO Copyright ©  republika.co.id, All right reserved"
211;2;"Saturday,  Safar  /  September  Saturday,  Safar  /  September  Aktivitas vulkanik Gunung Tangkuban Perahu, Sabtu (/).  REPUBLIKA.CO.ID, LEMBANG--Satu bulan berjalan sejak Juli (/) hingga Ahad (/), kawah Ratu Gunung Tangkuban Perahu terus menerus mengeluarkan erupsi dan asap putih. Selain itu, aktivitas vulkanologi saat ini masih berada di level II alias waspada, Ahad (/). Kepala Bidang (Kabid) Mitigasi Gunung Api Pusat Vulkanologi dan Mitigasi Bencana, Geologi (PVMBG), Hendra Gunawan mengungkapkan sejak dini hari hingga pukul . WIB aktivitas vulkanik masih tinggi. Selain itu terjadi erupsi terus menerus. ""Asap kawah berwarna putih dengan intensitas tebal dan tinggi. Ketinggian  meter dari dasar kawah. Erupsi menerus dengan tinggi kolom abu  meter dari dasar kawah,"" ujarnya. Dia menambahkan, tremor pun terus menerus terjadi dengan amplitudo dominan  mm. Pihaknya mengimbau masyarakat di sekitar Gunung Tangkuban Perahu tidak mendekati kawah yang ada di puncak gunung dalam radius, km dari kawah aktif. Selain itu katanya, Kawasan Taman Wisata Alam Tangkuban Parahu direkomendasikan untuk sementara ditutup sampai jarak aman di atas. Kemudian masyarakat di sekitar Gunung Tangkuban Parahu diharap tenang, beraktivitas seperti biasa dan tidak terpancing isu-isu tentang letusan. Sebelumnya, erupsi Gunung Tangkuban Perahu terjadi Jumat (/) lalu. Kemudian sempat berhenti dan aktivitas taman wisata kembali dibuka. Namun pada Kamis (/) kembali terjadi erupsi hingga saat ini terjadi. Dapatkan Update Berita Republika Meninggal Sebelum Menunaikan Sholat Wajib, Ahli Waris Wajib Gantikan? Bolehkah Muslimah Memakai Parfum Saat Berada di Luar Rumah?  Alasan Ini Kuatkan Keharaman Daging Anjing Meski Tak Disebutkan Alquran Kisah Penamaan NU, Awalnya Bukan Nahdlatul Ulama Hukum Muslim Memelihara Anjing tanpa Kebutuhan Liga Italia Derbi Della Madonnina akan digelar pukul . WIB. Sumatra Wagub Sumbar menyebut ruang bagi industri peternakan di Indonesia masih terbuka luas Agama Infografis Surat Alquran yang Suka Dibaca Nabi Muhammad Saat Sholat Jumat. Sumatra Warga berharap kenaikan harga BBM tak menaikkan kebutuhan pokok lainnya Jawa Timur Aparat Polres Jember jaga SPBU untuk antisipasi kecurangan usai kenaikan harga BBM  PHOTO  PHOTO  PHOTO  PHOTO  PHOTO Copyright ©  republika.co.id, All right reserved"
212;0;"Saturday,  Safar  /  September  Saturday,  Safar  /  September   SUMUR BANDUNG, AYOBANDUNG.COM — Jalan Braga siang ini suasananya sepi dan tenang. Tak banyak orang yang hilir mudik di trotoar seperti biasanya. 
 Bahkan, turis asing, yang identik selalu mampir ke sana, tak terlihat satu pun. Trotoar yang  biasanya dipenuhi oleh banyak pedagang kaki lima kini lengang; dan hanya terlihat beberapa penjual lukisan. 
 Tidak seperti pedagang lain yang kompak menjajakan lukisannya, Ramdan Kosasih memilih untuk menghamparkan beberapa wayang goleknya di atas meja kecil untuk ia jual kepada pengunjung. Pria berusia  tahun itu hampir setiap hari menjajakan wayang buatan keluarganya di sana. 
 Walaupun tampak sepi, namun ia tetap teguh menunggu pelanggan sembari menawarkannya kepada pengunjung saat itu. 
 Ia sudah berjualan wayang di Braga sejak tahun -an. Baginya, wayang golek merupakan warisan turun temurun dari orang tua yang harus dirawatnya hingga masa mendatang. 
 Tidak hanya dirinya, keluarganya pun ikut andil dalam pembuatan wayang tersebut. Bahkan, beberapa tahun ke belakang, banyak pengunjung yang ia ajak bertandang ke rumahnya untuk melihat wayang-wayang hasil buatan keluarganya. 
 “Dulu, satu sampai dua bus bisa parkir di sini. Tahun -an, -an hingga -an tuh mereka sering ke rumah,” ujar Ramdan saat diwawancarai pada Rabu,  Juni . 
 Wayang yang ia jual berkisar dari harga Rp ribu sampai Rp juta. Selain pengunjung lokal dari Bandung Raya, pengunjung internasional pun sering membeli wayang-wayangnya. 
 “Tamu-tamu mancanegara banyak yang ke sini, dari Malaysia, Eropa,” ucap Ramdan. 
Rama, Sinta hingga Si Cepot 
 Selama menceritakan sedikit sejarah tentang wayang, Ramdan menyoroti wayang Rama dan Sinta sebagai wayang yang paling laris dibeli oleh pengunjung. Menurutnya, kisah cinta Rama dan Sinta yang sohor dalam cerita wayang menjadikan pembeli banyak meliriknya. 
 “Rama sinta itu kan simbol yang menggambarkan cinta sejati, jadi itu yang paling banyak dicari,” ujar Ramdan. 
 Kisah Rama dan Sinta sendiri merupakan bagian dari cerita kepahlawanan “Ramayana.” Walau kisahnya berasal dari negara India, tetapi karakter Rama dan Sinta sangat melekat dengan kesenian Indonesia, khususnya lewat pertunjukkan wayang golek. 
 Ramdan mengatakan bahwa kisah Rama dan Sinta ini tidak kalah jauh dari cerita cinta Romeo dan Juliet. 
 “Rama sama Sinta ini cinta yang sejati seperti Romeo dan Juliet ceritanya,” ujarnya. 
 Ramdan pun bercerita bahwa masyarakat Indonesia harus turut bangga dengan wayang golek khas sunda seperti karakter Si Cepot. 
 “Cepot itu bobodoran-nya, khas orang sunda, dan Si Cepot ini yang paling terkenal juga,” ungkap Ramdan. 
 Wayang Si Cepot pun sudah tak asing lagi di telinga masyarakat sunda. Selain rupanya berwarna merah, Si Cepot juga menunjukkan sebuah inovasi pada dunia wayang golek. Bagaimana tidak, karakter si Cepot ini menjadikan kesenian wayang golek dihiasi oleh selera humor yang bisa menimbulkan gelak tawa pada penontonnya. 
 Selain Rama, Sinta, dan Si Cepot, Ramdan pun mengatakan bahwa masih banyak wayang yang memiliki simbol menarik. 
 “Yang sering dicari itu yang Bima, Gatot Kaca, di mana Bima tuh kan simbolnya bagus sekali,” pungkas Ramdan. [Cicin Yulianti] Dapatkan Update Berita Republika Apakah Puan Maharani akan Maju Nyapres? Ini Kata Masinton Pembentukan DKN Dikhawatirkan Lahirkan Pendekatan Koersif SKI Gerilya ke Nasdem hingga PKS di Jawa Tengah-Yogyakarta Cari Dukungan untuk Anies Liga Italia Derbi Della Madonnina akan digelar pukul . WIB. Sumatra Wagub Sumbar menyebut ruang bagi industri peternakan di Indonesia masih terbuka luas Agama Infografis Surat Alquran yang Suka Dibaca Nabi Muhammad Saat Sholat Jumat. Sumatra Warga berharap kenaikan harga BBM tak menaikkan kebutuhan pokok lainnya Jawa Timur Aparat Polres Jember jaga SPBU untuk antisipasi kecurangan usai kenaikan harga BBM  PHOTO  PHOTO  PHOTO  PHOTO  PHOTO Copyright ©  republika.co.id, All right reserved"
212;1;"Saturday,  Safar  /  September  Saturday,  Safar  /  September  Aktivitas bursa lukisan kembali mewarnai trotroar sepanjang Jalan Braga, Kota Bandung, Senin (/). Semakin menurunnya kasus Covid- di masa PPKM Level  di Kota Bandung, dan kembali ramainnya kawasan braga membawa gairah baru bagi penggiat lukisan braga.  REPUBLIKA.CO.ID, BANDUNG--Generasi muda atau kaum milenial menjadi sasaran untuk bisa terus melestarikan budaya bangsa khususnya budaya Sunda bagi penjual wayang golek yang berdagang di Jalan Braga, Kota Bandung, Jawa Barat. 
 Penjual wayang golek yang juga sempat aktif dalam seni pertunjukkan, Ramdan Kosasih () di Braga, mengatakan generasi muda tidak boleh melupakan budaya. Pasalnya kekayaan budaya bangsa berpotensi diklaim oleh pihak lain. 
 ""Masyarakat juga perlu lebih mengenal bahwa di budaya Sunda ini ada seperti Punakawan, Semar, Cepot, dan wayang lainnya,"" kata Ramdan. 
 Menurutnya akhir-akhir ini ia lebih kerap dikunjungi oleh masyarakat lokal dan juga generasi muda. Pasalnya kini turis mancanegara tidak sering mengunjungi Kota Bandung karena dalam situasi pandemi. 
 Karena tidak adanya turis mancanegara, maka masyarakat lokal sendiri yang menurutnya perlu mempertahankan budaya wayang itu. ""Dulu sering ada turis ke sini setiap berkunjung ke Braga, turis memang suka budaya-budaya yang otentik seperti ini,"" katanya. 
 Dari segi penjualan, menurutnya kini ia tidak menargetkan jumlah penjualan dalam rentang waktu tertentu. Pasalnya kini ia lebih fokus mengisi waktu untuk bisa menularkan kecintaan terhadap wayang sambil melakukan penjualan. 
 ""Dulu penjualan ada targetnya, kalau sekarang ya menyesuaikan dengan kondisi saja, kadang dua atau tiga hari sepi, sekarang sih mengisi waktu dengan wayang juga mengisi hari tua saya,"" kata dia. 
 Adapun wayang yang ia jual merupakan hasil produksi dari rekan-rekan senimannya yang berada di Bandung. Wayang-wayang yang ia jual memiliki rentang harga mulai dari Rp  ribu hingga Rp  juta. 
 ""Kalau saya tetap optimistis budaya wayang ini tetap lestari, karena sekarang di sekolah-sekolah juga masih ada pengetahuan tentang wayang ini, mulai dari SD dan SMK juga,"" kata Ramdan. Dapatkan Update Berita Republika Meninggal Sebelum Menunaikan Sholat Wajib, Ahli Waris Wajib Gantikan? Bolehkah Muslimah Memakai Parfum Saat Berada di Luar Rumah?  Alasan Ini Kuatkan Keharaman Daging Anjing Meski Tak Disebutkan Alquran Kisah Penamaan NU, Awalnya Bukan Nahdlatul Ulama Hukum Muslim Memelihara Anjing tanpa Kebutuhan Nasional Inpicture Harga Pertalite naik dari Rp . per liter menjadi Rp  ribu per liter. Liga Italia Derbi Della Madonnina akan digelar pukul . WIB. Sumatra Wagub Sumbar menyebut ruang bagi industri peternakan di Indonesia masih terbuka luas Agama Infografis Surat Alquran yang Suka Dibaca Nabi Muhammad Saat Sholat Jumat. Sumatra Warga berharap kenaikan harga BBM tak menaikkan kebutuhan pokok lainnya  PHOTO  PHOTO  PHOTO  PHOTO  PHOTO Copyright ©  republika.co.id, All right reserved"
212;2;"Saturday,  Safar  /  September  Saturday,  Safar  /  September  ridwan kamil  REPUBLIKA.CO.ID, BANDUNG--Proyek pengerjaan trotoar dan gorong-gorong di Jalan Braga dan Jalan Riau akan dilelang ulang. Pasalnya, proyek yang seharusnya dituntaskan akhir tahun, tidak dikerjakan secara tuntas oleh kontraktor. Akibatnya kondisi kedua proyek tersebut saat ini masih berantakan dan belum selesai. 
 Pemerintah Kota Bandung pun akhirnya langsung memutus kontrak dengan kontraktor tersebut. Penyelesaian proyek kedua jalan tersebut pun ditunda sementara hingga proses lelang kedua selesai. 
 ""Ya dilelang lagi, tapi saya nggak hafal (kapan) tapi itu segera karena kan pengerjaannya lintas tahun ya,"" ujar Wali Kota Bandung Ridwan Kamil di Bandung, Ahad (/). 
 Pria yang kerap disapa Emil itu menuturkan proses lelang dilakukan untuk mencari kontraktor yang benar-benar kompeten mengerjakan proyek tersebut. Sehingga, penyelesaian kedua proyek tersebut bisa segera dilakukan. 
 ""Sebagian kontraktor di Bandung ini nggak pada punya modal, awal-awal meyakinkan paling murah bla bla, tapi enggak beres begini,"" kata dia. 
 Untuk itu, mengantisipasi adanya kontraktor tidak beres seperti sebelumnya, Emil mengatakan Pemkot Bandung akan mengawal proses lelang hingga penentuan hasil lelang. 
 ""Kalau perlu nanti setelah menang lelang, kita datangi kantornya dimana, punya modal apa nggak, kita cek itu,  karena yang kemarin ini janjinya banyak, taunya nggak punya modal ini, makanya nggak beres,"" kata dia. 
 Sebelumnya Dinas Binamarga dan Pengairan Kota Bandung telah memutus kontrak atau pembatalan kontrak kerjasama kepada para kontraktor karena tidak memenuhi target pembangunan. Proyek yang seharusnya rampung  Desember  lalu itu tidak dikerjakan sesuai target terutama di sepanjang Jalan Braga yang baru digarap  persen. 
 Selain diputus kontrak, kontraktor yang mengerjakan dua proyelk tersebut juga sudah dimasukkan ke daftar hitam kontraktor di Bandung. Sehingga kedepannya, kontraktor tidak akan dilibatkan kembali dalam proyek pembangunan Pemkot Bandung. Dapatkan Update Berita Republika Kekuatan OEM Disebut Bisa Ikut Dorong Kemajuan Fintech di Indonesia Rimaunangis Digital LLC Roadshow ke Komunitas Kripto Dunia Perlunya Kesiapan Masyarakat Hidup Berdampingan dengan Teknologi Digital Dorong Pengembangan Blockchain, Binance Kerja Sama dengan Kota Busan Ini Pentingnya Meningkatkan Layanan Digital untuk Pelanggan Nasional Inpicture Harga Pertalite naik dari Rp . per liter menjadi Rp  ribu per liter. Liga Italia Derbi Della Madonnina akan digelar pukul . WIB. Sumatra Wagub Sumbar menyebut ruang bagi industri peternakan di Indonesia masih terbuka luas Agama Infografis Surat Alquran yang Suka Dibaca Nabi Muhammad Saat Sholat Jumat. Sumatra Warga berharap kenaikan harga BBM tak menaikkan kebutuhan pokok lainnya  PHOTO  PHOTO  PHOTO  PHOTO  PHOTO Copyright ©  republika.co.id, All right reserved"
213;0;"Saturday,  Safar  /  September  Saturday,  Safar  /  September  Petugas kebersihan menyapu jalan depan Gedung Sate, Jalan Diponegoro, Kota Bandung. Hingga  Juni Gedung Sate ditutup sementara setelah temuan  ASN Gedung Sate positif Covid-.  REPUBLIKA.CO.ID, BANDUNG --Fasilitas dan area publik Gedung Sate Jawa Barat ditutup sementara waktu. Penutupan Gedung Sate terkait  Aparatur Sipil Negera (ASN) yang terkonfirmasi positif Covid-. Dalam surat edaran tersebut, kehadiran pegawai di kantor pada setiap unit kerja maksimal  persen. Sedangkan, PNS yang berusia di atas  tahun, ibu hamil dan menyusui, dan memiliki penyakit bawaan untuk melakukan Flexible Working Arrangements (FWA). Gubenur Jabar Ridwan Kamil mengatakan, penutupan fasilitas dan area publik Gedung Sate, serta penyesuaian sistem kerja dilakukan untuk menyikapi adanya  ASN yang positif Covid-. ""Terdapat satu klaster yang kami nilai membuat situasi di tempat kerja atau Gedung Sate ini harus dilakukan penutupan sementara karena terdapat  ASN di Pemda Provinsi Jabar yang terpapar Covid-,” ujar Ridwan Kamil yang akrab disapa Emil, Kamis (/). “Kejadiannya pasca-Lebaran saat ada satu rombongan ke Jakarta melakukan pertemuan dalam kunjungan kerja ke Jakarta. Kemudian dari situ ternyata menjadi sumber keterpaparan,” imbuhnya. Emil mengatakan, ia sudah menginstruksikan Satuan Tugas (Satgas) Penanganan Covid- Jabar untuk melakukan pelacakan kontak erat. “Kami langsung melakukan tracing kepada seluruh yang terpapar keluarganya, dan sesuai prosedur apabila ada klaster yang cukup signifikan, maka mohon maaf Gedung Sate ditutup sementara sambil kita lakukan upaya T kepada mereka yang terpapar Covid-,” paparnya. Emil pun berharap kejadian ini dapat menjadi pembelajaran bagi semua lapisan masyarakat, khususnya pelayan publik, untuk tetap disiplin menerapkan protokol kesehatan. “Mudah-mudahan ini menjadi pembelajaran untuk kita semua agar selalu ingat ke mana pun kita pergi, termasuk ketika naik mobil satu orang, dua orang atau banyakan, tetap gunakan masker, jaga jarak, kurangi perbincangan yang tidak perlu. Sehingga kita tetap bisa produktif kedinasan, tanpa terpapar pada potensi Covid-,” kata Emil. Sementara menurut Asisten Administrasi Umum Setda Jabar Dudi Sudrajat, kompleks Gedung Sate yang menjadi kantor kerja Gubernur Jabar ditutup sementara atau lockdown hingga  Juni . Setda Jabar, kata Dudi, menerbitkan surat edaran untuk penyesuaian sistem kerja bagi pegawai negeri sipil terhitung dari tanggal  Juni sampai  Juni . Area publik, seperti masjid, kantin, museum ditutup. Selain itu, kata dia, dalam surat edaran tersebut ada imbauan agar menghindari kegiatan yang bersifat pengumpulan massa lebih dari  orang, atau melaksanakan kegiatan bisa secara virtual. Terkait kehadiran pegawai di kantor/atau tempat bekerja pada setiap Unit Kerja maksimal  perse, kecuali para Pejabat Struktural agar dapat hadir. Bagi PNS yang berusia  tahun ke atas, ibu hamil dan menyusui, memiliki penyakit bawaan atau perantara disarankan untuk Flexible Working Arrangements (FWA). Sebelumnya, pada Agustus  lalu Gedung Sate juga sempat di lockdown setelah ditemukan ada  karyawan yang positif. Penutupan Gedung Sate kali ini menjadi yang kedua selama pandemi. Dapatkan Update Berita Republika Indonesia Perlu Strategi Intervensi untuk Turunkan Pravalensi Perokok Fakta Unik Hidung yang Jarang Diketahui Manusia Apa Itu Peradangan Kronis? Kenali Tujuh Tandanya Suplemen Kalsium dan Vitamin D Bisa Tingkatkan Risiko Polip Prakanker Dapat Turunkan Gula Darah Hingga  Persen, Ini Minuman Terbaik Bagi Pengidap Diabetes Nasional Inpicture Harga Pertalite naik dari Rp . per liter menjadi Rp  ribu per liter. Liga Italia Derbi Della Madonnina akan digelar pukul . WIB. Sumatra Wagub Sumbar menyebut ruang bagi industri peternakan di Indonesia masih terbuka luas Agama Infografis Surat Alquran yang Suka Dibaca Nabi Muhammad Saat Sholat Jumat. Sumatra Warga berharap kenaikan harga BBM tak menaikkan kebutuhan pokok lainnya  PHOTO  PHOTO  PHOTO  PHOTO  PHOTO Copyright ©  republika.co.id, All right reserved"
213;1;liputan Liputan.com, Jakarta Gedung Sate menjadi salah satu destinasi wisata yang wajib dikunjungi ketika bertandang ke Bandung. Apalagi, gedung ini juga menyimpan cerita duka akan sejarah perjuangan bangsa dalam mempertahankan kemerdekaan. Pada Senin,  Desember, terjadi tragedi memilukan di gedung bersejarah ini. Nyawa tujuh orang pemuda melayang karena berusaha untuk mempertahankan Gedung Sate dari serbuan tentara Gurkha yang ditunggangi tentara Inggris dan Belanda. Tentara Gurkha merupakan orang-orang dari Nepal yang terkenal akan keberanian dan kekuatan fisiknya dalam berperang menggunakan pisau khas mereka, yaitu kukri. Akibat dari Perjanjian Damai yang dinamakan Perjanjian Sugauli pada, tentara Gurkha kemudian menjadi tentara kontrak yang melayani Perusahaan Hindia Timur Britania. Pada tahun, setelah Proklamasi Kemerdekaan pada  Agustus, bangsa Indonesia mengalami suasana euforia. Di tengah suasana sukacita tersebut, Belanda ternyata belum bisa menerima kenyataan diusir dari Indonesia. Bersama Inggris, Belanda menghimpun kekuatan untuk dapat merebut sejumlah aset, salah satunya adalah Gedung Sate. Pertempuran pecah pada  Desember selama hampir  jam yang mengakibatkan sejumlah orang tewas. Meskipun berhasil mempertahankan Gedung Sate, pejuang kita harus kehilangan nyawa tujuh orang pemuda. Lima jenazah ditemukan, sementara dua jenazah lagi tidak ditemukan. Lima orang pemuda yang jasadnya ditemukan pada peristiwa mempertahankan Gedung Sate tersebut bernama Muchtarudin, Suhodo, Susilo, dan dua lagi tidak diketahui namanya. Sementara itu dua orang yang tidak ditemukan jenazahnya diyakini bernama Rana dan Rengat. Untuk mengenang peristiwa tersebut, dibuatlah sebuah prasasti pada  Agustus  sebagai bentuk penghormatan kepada tujuh orang pemuda tersebut. Awalnya prasasti berbentuk batu itu terletak di halaman belakang Gedung Sate. Kemudian, pada  Desember, prasasti tersebut dipindahkan ke halaman depan Gedung Sate atas perintah Menteri Pekerjaan Umum saat itu. Posisinya tepat berada sejajar dengan pintu masuk dengan dikelilingi taman dan air mancur. * BACA BERITA TERKINI LAINNYA DI GOOGLE NEWS Advertisement Advertisement Advertisement
