Place_Id;News_No;News
172;0;"Laporan Reporter Tribun Jogja, Rendika Ferri K TRIBUNnewsA.COM, GUNUNGKIDUL - Seorang wisatawan asal Belanda hampir celaka setelah terseret ganasnya ombak hingga ke tengah laut, di pantai Indrayanti, Tepus, Gunungkidul, Kamis (//). Korban diketahui bernama Warry Stiginga (), tengah mandi di tepi pantai saat ombak ganas pantai Indrayanti menyeretnya sampai ke tengah lautan. Beruntung, tim SAR bergerak cepat sehingga turis manca tersebut dapat diselamatkan. ""Korban sudah sekitar  menit terombang ambing ombak ditengah lautan,"" ujar Paryanto, salah seorang tim SAR yang turut dalam upaya penyelamatan, Kamis (//). Paryanto mengatakan, korban sempat berusaha berenang setelah beberapa kali tenggelam karena ganasnya ombak. Tim SAR melakukan penyelamatan dengan menggunakan perahu milk nelayan. Saat diselamatkan tim SAR menggunakan perahu milik nelayan, kondisi korban lemah. Petugas langsung melemparkan pelampung kepada korban. “Kami naikkan dalam perahu dan dibawa ke pinggir pantai karena ombak di Pantai Indrayanti sedikit ganas maka kami bawa ke Pantai Ngandong yang lebih landai,"" ujar Paryanto. Sementara itu, Korwil II Sarlinmas Gunungkidul, Marjono, mengatakan,korban langsung mendapatkan perawatan medis di posko SAR. ""Setelah kondisi kesehatan korban membaik, korban langsung meninggalkan pantai,"" ujar Marjono, Kamis (/). Marjono mengatakan, korban nampaknya kurang memahami karakteristik ombak di kawasan pantai selatan, sehingga terjadi kecelakaan tersebut. ""Kami telah berualngkali peringatkan, namun korban nampaknya tidak menghiraukan dan peristiwa ini terjadi,” ujar Marjono. (tribunjogja.com)"
172;1;"Rabu,  Agustus : Rabu,  Agustus : Rabu,  Agustus : Rabu,  Agustus : Rabu,  Agustus : Rabu,  Agustus : Rabu,  Agustus : Selasa,  Agustus : Selasa,  Agustus : Selasa,  Agustus : Rabu,  Agustus : Rabu,  Agustus : Rabu,  Agustus : Selasa,  Agustus : Selasa,  Agustus : Senin,  Agustus : Senin,  Agustus : Jumat,  Agustus : Kamis,  Agustus : Selasa,  Agustus : Rabu,  Agustus : Minggu,  Agustus : Minggu,  Agustus : Minggu,  Agustus : Sabtu,  Agustus : Sabtu,  Agustus : Minggu,  Agustus : Rabu,  Agustus : Selasa,  Agustus : Sabtu,  Juli : Rabu,  Agustus : Rabu,  Agustus : Rabu,  Agustus : Rabu,  Agustus : Selasa,  Agustus : Senin,  Agustus : Minggu,  Agustus : Sabtu,  Agustus : Jumat,  Agustus : Minggu,  Agustus : Minggu,  Agustus : Kamis,  Agustus : Minggu,  Agustus : Minggu,  Agustus : Minggu,  Agustus : Selasa,  Agustus : Selasa,  Agustus : Senin,  Agustus : Minggu,  Agustus : Minggu,  Agustus : Selasa,  Agustus : Selasa,  Agustus : Selasa,  Agustus : Senin,  Agustus : Senin,  Agustus : Selasa,  Agustus : Jumat,  Agustus : Kamis,  Agustus : Rabu,  Agustus : Selasa,  Agustus : 
 Senin,  April : WIB Yogyakarta (Antara Bali) - Wisatawan mengunjungi Pantai Indrayanti, Gunung Kidul, Yogyakarta, Minggu (/). Pantai Indrayanti merupakan salah satu tujuan wisata di Gunung Kidul yang banyak dipadati wisatawan. Selain menawarkan pesona air laut yang j  Selasa,  Agustus :  Rabu,  Agustus :  Senin,  Agustus :  Minggu,  Agustus :  Jumat,  Juli :  Selasa,  Juli :  Minggu,  Juli :  Senin,  Juli :  Rabu,  Agustus :  Rabu,  Agustus :  Rabu,  Agustus :  Rabu,  Agustus :  Selasa,  Agustus  :"
172;2;"Laporan Wartawan Tribun Jogja, Hari Susmayanti TRIBUNNEWS.COM, GUNUNGKIDUL - Tiga korban laka laut di Pantai Somandeng, Sridadi, Aji (sebelumnya diberitakan Deni) dan Dodo pada Selasa (//) hingga Rabu (//) pagi belum ditemukan. Tim SAR masih terus melakukan pencarian dari darat dan laut. Sementara korban selamat, Deni menjalani perawatan di RS Panti Rapih Yogyakarta. Anggota SAR wilayah, Ngatno mengatakan, anggota SAR terus melakukan pencarian terhadap korban. Pencarian dari darat dilakukan dengan menempatkan sejumlah anggota SAR di tebing-tebing pantai. Sementara dari laut, enam personel SAR melakukan pencarian dengan menggunakan kapal. ""Pencarian akan terus kami lakukan. Bahkan semalam pencarian dilakukan sampai  jam,"" kata Ngatno kepada Tribun Jogja (Tribunnews Network) saat ditemui di pos SAR Pantai Indrayanti. Ngatno memperkirakan ketiga korban masih berada di sekitar lokasi kejadian. Kemungkinannya, tubuh korban terjepit karang sehingga belum mengambang di permukaan. Namun, SAR juga akan melakukan pencarian ke pantai-pantai yang berada di sekitar lokasi kejadian. Sementara pantauan Tribun Jogja di Pantai Indrayanti, belasan personel SAR terus melakukan pemantauan dari tebing-tebing. Petugas terus mengamati perairan. Sementara kapal milik SAR terus berada di tengah laut melakukan penyisiran."
173;0;"Laporan Reporter Tribun Jogja, Hamim Thohari TRIBUNJOGJA.COM, GUNUNGKIDUL - Deburan ombak pantai selatan Yogyakarta dikenal cukup ganas. Tetapi dibalik keganasan tersebut tersimpan beragam keindahan yang tidak boleh anda lewatkan. Pantai selatan Jawa ini sebenarnya bukanlah tempat yang ideal dan ramah untuk berenang, karena besarnya ombak yang berasal dari Samudra Hindia. Tetapi di beberapa pantai di pesisir selatan ini cukup aman untuk berenang bahkan snorkling, yang selama ini terlihat sulit untuk dilakukan, seperti di pantai Nglambor. Pantai yang berada di Desa Purwodadi, Kecamatan Tepus, Kabupaten Gunungkidul, Yogyakarta, menjadi salah satu pantai yang unik karena menawarkan keindahan pemandangan bawah lautnya. Pantai Nglambor ini memiliki bentuk seperti teluk, dan di sekelilingnya terdapat bukit kapur layaknya benteng yang melindungi pantai ini. Garis pantai ini tidak terlalu panjang, dengan pasir berwarna putih yang kasar. Di hadapan pantai ini terdapat dua batu karang besar yang melindungi pantai dari ganasnya ombak Samudra Hindia. ""Bentuknya yang menyerupai teluk, dan terdapat dua buah batu karang besar yang bentuknya menyerupai kura-kura tersebut yang menyebabkan pantai Nglambor terlindungi dari ombak dan bisa digunakan untuk snorkling,"" ujar Hendrias, salah satu pengelola operator snorkling di Nglambor. Lebih lanjut Hendrias menceritakan, Nglambor dikenal sebagi spot snorkling bermula pada pertengahan . Saat itu ada seorang pengunjung dari Wonosari (Ibu Kota Kab. Gunungkidul) mencoba berenang dan mendapati pemandangan bawah air yang cantik. Sejak saat itu, keindahan bawah air Nglambor mulai dikenal masyarakat luas melalui media sosial. Saat ini di pantai ini terdapat dua operator snorkling, dan salah satunya adalah yang dikelola Hendrias yang bernama Bintang Nglambor Snorkling (BNS). Jika pengunjung menginginkan menikmati keindahan bawah air pantai Nglambor, operator tersebut menawarkan paket snorkling dengan tarif Rp. ribu per jam. ""Paket tersebut sudah termasuk biaya sewa masker, snorkel, pelampung, sepatu karet, foto di bawah air, loker, dan pemandu,"" ujar Hendrias. Di bawah permukaan air pantai Nglambor, wisatawan akan dimanjakan dengan keindahan karang dan beberapa jenis ikan, seperti ikan mayor, sersan, ikan dokter, buterfly, batfish, dan beberapa jenis ikan lainnya. Jika datang pada musim kemarau, wisatawan bisa menyaksikan  jenis rumput laut tumbuh subur di perairan Nglambor tersebut. Setiap harinya Hendrias melayani paket wisata snorkling mulai dari jam . hingga .. Pantai Nglambor ini masih terus dikembangkan. Saat sejumlah fasilitas mulai dari kamar mandi, warung makan, dan tempat beribadah telah tersedia. Lokasi pantai ini sekitar  kilometer dari pusat Kota Yogyakarta. Untuk sampai ke Sadranan Jika dari kota Yogyakarta anda bisa menuju ke arah Wonosari. Sesampainya Wonosari perjalanan dilanjutkan menuju ke deretan pantai Siung. Biaya masuk lokasi wisata pantai di Gunungkidul sebesar Rp. ribu per orang. Dengan retribusi tersebut anda bisa menikmati beberapa pantai yang ada di sekitar Nglambor, seperti Siung dan pantai Jogan. Selamat liburan."
173;1;Regional Kategori Event Channels DOWNLOAD IDN APP SEKARANG! Yogyakarta yang berada di selatan Pulau Jawa ini memiliki banyak pantai yang bisa dikunjungi, terutama di daerah Gunungkidul. Ada puluhan pantai dengan pesonanya masing-masing di Gunungkidul ini, termasuk Pantai Nglambor yang biasa digunakan untuk aktivitas snorkeling. Jika kamu tertarik mengunjungi Pantai Nglambor ini, simak dahulu beberapa informasi tentangnya, meliputi lokasi, harga tiket, dan aktivitas apa saja yang bisa kamu lakukan di sana. Berikut ulasannya. Pantai Nglambor berada di Kabupaten Gunungkidul dan dekat dengan Pantai Siung dan Pantai Jogan. Lokasi Pantai Nglambor tepatnya berada di Dusun Purwodadi, Desa Tepus, Kabupaten Gunungkidul, Yogyakarta. Untuk menuju Pantai Nglambor, pengunjung biasanya memulai perjalanan dari kota Wonosari menuju ke Tepus, lalu dilanjutkan menuju ke arah Pantai Siung. Jalan alternatif lainnya yaitu melalui Semanu menuju ke Desa Purwodadi, Tepus. Akses untuk mencapai pantai ini cukup sulit. Tidak ada transportasi umum untuk menuju ke sini. Jika menggunakan mobil pribadi, kamu harus menempuh perjalanan kurang lebih satu kilometer dengan berjalan kaki atau memanfaatkan ojek. Wilayah Pantai Nglambor cukup kecil dan tidak begitu luas. Hal ini pun yang membuat Pantai Nglambor awalnya sepi pengunjung. Namun, beberapa wisatawan menyadari potensi Pantai Nglambor yang dapat digunakan untuk snorkeling. Alhasil, Pantai Nglambor sekarang menjadi salah satu destinasi wisata pengunjung yang ingin merasakan snorkeling di Yogyakarta. Keindahan bawah lautnya layak dijelajahi. Berada di selatan Pulau Jawa membuat Pantai Nglambor langsung berhadapan dengan Samudra Hindia yang luas dan terkenal dengan ombaknya yang besar. Hal ini menjadi salah satu kekhawatiran para pengunjung untuk mengunjungi Pantai Nglambor dan melakukan aktivitas air, seperti berenang, surfing, bahkan snorkeling. Namun, Pantai Nglambor memiliki dua buah gunung karang yang besar yang dapat menjadi pemecah ombak. Hal ini membuat ombak di pinggir pantai menjadi tenang dan tidak besar, sehingga aman untuk beraktivitas.    Baca Juga:  Pantai dengan Garis Pantai Terpanjang di Gunung Kidul, Menawan! Untuk memasuki wilayah Pantai Nglambor, harga tiketnya sebesar Rp. per orang. Jika membawa kendaraan bermotor, biaya parkirnya Rp. dan Rp. untuk kendaraan roda empat. Jika ingin merasakan snorkeling di Pantai Nglambor, biayanya Rp ribu-Rp ribu untuk menyewa alat snorkeling. Cukup terjangkau, bukan? Sebelum mengunjungi Pantai Nglambor, ada baiknya melihat perkiraan cuaca dahulu. Perhatikan keadaan saat air pantai surut atau naik. Waktu yang tepat untuk bisa snorkeling adalah ketika air dan ombaknya tidak terlalu tinggi. Selain snorkeling, daerah sekitar Pantai Nglambor juga dikelilingi bukit dan tebing yang bisa dijelajahi. Ada jembatan dari kayu yang disediakan untuk menyeberang ke tebing. Jika lapar, ada beberapa warung makan yang menyediakan makanan khas laut, seperti udang, lobster, kerang laut, hingga gurita. Warga lokal akan senang hati melayani dan menyajikan makanan seafood ini. Walaupun Pantai Nglambor cukup dibilang baru tenar, tetapi fasilitas yang tersedia sudah cukup lengkap, seperti toilet, musala, warung, hingga tempat jasa sewa snorkeling. Kamu bisa mengunjungi pantai ini tanpa perlu khawatir kesusahan menemukan kebutuhanmu! Namun, sinyal di sini masih sering hilang muncul. Kabar baiknya, kamu bisa liburan dengan nyaman fokus tanpa terganggu pekerjaan atau hal lainnya. Itu dia beberapa informasi mengenai Pantai Nglambor di Yogyakarta yang bisa kamu kunjungi saat liburan. Tetap patuhi protokol kesehatan yang berlaku di mana pun berada, ya! Penulis: Nafila Chaerunnisa    Baca Juga:  Tempat Wisata Tersembunyi di Yogyakarta yang Masih Sepi Turis kamu sudah cukup umur belum?
173;2;"VIVA.co.id - Sejumlah warga di Desa Purwodadi, Kecamatan Tepus Kabupaten Gunungkidul, Yogyakarta, dikejutkan dengan munculnya penyu raksasa di kawasan Pantai Nglambor.Penyu dengan panjang sekira  centimeter dan lebar  centimeter tersebut, dalam kondisi terdampar dan sudah tak bernyawa. (Baca: Penyu Raksasa Terdampar di Bantul)Tidak ada satupun warga yang berani mendekat dan mau mengevakuasi bangkai penyu malang tersebut. Hingga akhirnya penyu tersebut kembali terhempas ke tengah laut, pada Kamis  Februari . ""Waktu itu saya sedang memandu beberapa wisatawan. Satu diantaranya melihat adanya penyu yang terdampar dan didatangi. Ternyata penyu sudah mati,"" ujar salah seorang pengelola olahraga Snorkling di Pantai Nglambor, Adhitya, Jumat  Februari .Temuannya itupun langsung dilaporkan ke warga setempat. Namun anehnya warga justru ketakutan. ""Warga tidak berani mengambil penyu tersebut takut terjerat hukum,""katanya. Walhasil, penyu malang tersebut cuma diabadikan di telepon seluler, sebelum akhirnya kembali ditelan ombak ke tengah laut.Sementara itu, Kepala Dinas Kelautan Perikanan Gunungkidul Agus Priyanto mengatakan ada lima jenis penyu yang ada di Gunungkidul yakni penyu hijau, sisik, abu-abu, tempayan, dan pipih.Untuk wilayah Gunungkidul ada enam pantai yang menjadi lokasi pendaratan penyu yakni Pantai Woh Kudu, Kayu Arum, Porok, Ngrumput, Seruni dan Ngitun. Pemerintah sendiri saat ini tengah mempersiapkan konservasi penyu. ""Ada  pantai yang berpotensi sedang untuk lokasi pendaratan penyu, dan ada enam pantai yang berpotensi tinggi,""jelasnya. Baca: (Video) Penjaga Pantai Selamatkan Penyu Raksasa dari Jerat Tali PancingKarena Penyakit Langka, Bocah Ini Jadi Manusia PenyuDidatangi Penyu Raksasa di Hari Pernikahan"
174;0;Dicat Putih Tulang, Pasar Beringharjo Bersolek Sambut Lebaran JAKARTA, KOMPAS.com - Pasar tradisional terbesar di Kota Yogyakarta, Beringharjo, segera bersolek dan memiliki wajah baru dengan warna putih tulang. Pengecatan diharapkan bisa dilakukan dalam waktu dekat. Sehingga, pasar ini akan memiliki wajah baru setidaknya sebelum Lebaran. Informasi tersebut disampaikan Kepala Dinas Perdagangan (Disperindag) Kota Yogyakarta Yunianto Dwi Sutono. “Jadi, pasar pun bersolek siap menyambut libur Lebaran,” ujarnya dikutip dari Antara, Minggu (//). Sebelumnya, lokasi pasar yang terletak di jantung kawasan wisata Malioboro tersebut identik dengan cat hijau sejak tahun . “Perubahan warna cat ini dilakukan untuk menyesuaikan dengan ketentuan yaitu mengembalikan fasad Malioboro berwarna putih tulang,” lanjut Dwi. Baca juga: Begini Tampilan Dua Pasar Rakyat di Jawa Tengah Usai Direhabilitasi Menurut dia, bangunan dengan arsitektur indische (indis) seperti Pasar Beringharjo harus dicat dengan warna putih tulang atau broken white atau off-white. Atas ketentuan tersebut, Disperindag Kota Yogyakarta menindaklanjutinya dengan mengajukan permohonan agar pengecatan Pasar Beringharjo bisa segera dilakukan. Saat ini, pihaknya sudah berkomunikasi dengan Badan Perencanaan Pembangunan Daerah (BPUPD) dan Dinas Pekerjaan Umum Perumahan dan Kawasan Permukiman (DPUPKP) Kabupaten Kulon Progo. Ini dimaksudkan untuk mendapatkan cat dengan warna sesuai ketentuan, termasuk tenaga yang nanti melakukan pengecatan. Cat dengan warna putih tulang akan diupayakan oleh Bappeda Kota Yogyakarta melalui berbagai opsi pengadaan. Misalnya, lewat program corporate social responsibility (CSR) atau dari institusi terkait lainnya. Selain mengajukan permohonan, Disperindag Kota Yogyakarta juga sudah mempersiapkan pengecatan dengan membersihkan dinding pasar agar bisa dilakukan sewaktu-waktu. “Yang diprioritaskan untuk dicat tentunya fasad pasar yang menghadap ke Malioboro tetapi harapannya, seluruh dinding pasar bisa di cat baru,” pungkas Dwi. Tulis komentarmu dengan tagar #JernihBerkomentar dan menangkan e-voucher untuk  pemenang! Dapatkan informasi dan insight pilihan redaksi Kompas.com Periksa kembali dan lengkapi data dirimu. Data dirimu akan digunakan untuk verifikasi akun ketika kamu membutuhkan bantuan atau ketika ditemukan aktivitas tidak biasa pada akunmu. Segera lengkapi data dirimu untuk ikutan program #JernihBerkomentar.
174;1;TRIBUNNEWS.COM - Presiden Joko Widodo beserta Ibu Negara Iriana Joko Widodo mengunjungi Pasar Beringharjo, Yogyakarta pada akhir pekan ini, Sabtu (//). Dalam kunjungannya itu Presiden Jokowi turut membawa kedua putranya, yakni Gibran Rakabuming Raka dan Kaesang Pangarep, menantunya Selvi Ananda, serta cucu pertamanya Jan Ethes Srinarendra. Dari Gedung Agung, Jokowi dan keluarga berjalan kaki menuju Pasar Beringharjo pada pukul . WIB. Masyarakat langsung menyambut dengan antusias begitu Presiden dan keluarga berjalan keluar dari halaman Gedung Agung. Sambil berjalan menuju pasar yang terletak sekitar  meter dari Gedung Agung itu, Presiden dan Ibu Iriana menyapa dan bersalaman dengan masyarakat. Baca: Temui Jokowi Saat Lebaran, Ini Alasan AHY Belum Bertemu Prabowo Saat Hari Raya Idul Fitri Baca: Andi Arief Beberkan Penyebab Prabowo-Sandi Kalah di Pilpres  Baca: BJ Habibie: Andaikata Pak Prabowo Ucapkan Selamat kepada Jokowi Tak sedikit pula masyarakat yang mengabadikan momen bertemu dengan Kepala Negara itu dengan berswafoto. Jarum jam menunjukkan pukul . WIB ketika Presiden dan keluarga memasuki Pasar Beringharjo. Di pasar pun, ribuan pengunjung dan pedagang langsung berebut untuk bersalaman dan berswafoto. Baca: Ajak Cucu, Presiden Jokowi Silaturahmi ke Keraton Yogyakarta Presiden kemudian menuju deretan kios yang menjual pakaian batik di los utara pasar, lalu masuk ke salah satu kios. Di kios tersebut Presiden tampak membantu Ibu Iriana memilih beberapa potong pakaian batik. Presiden memilih kemeja batik coklat ukuran anak-anak lalu mencocokannya dengan ukuran badan Jan Ethes. Sementara Ibu Iriana tampak membelikan batik untuk cucu perempuannya, Sedah Mirah Nasution. Usai berbelanja pakaian batik, Presiden dan keluarga keluar dari pasar. Dalam perjalanan pulang, Presiden kembali melayani permintaan masyarakat untuk bersalaman dan berswafoto. Sekitar pukul . WIB, Presiden dan keluarga meninggalkan Pasar Beringharjo dan langsung melanjutkan perjalanan menuju Solo. (Deputi Bidang Protokol, Pers, dan Media Sekretariat Presiden)
174;2;"TEMPO.CO, Yogyakarta - Pasar terbesar di Daerah Istimewa Yogyakarta (DIY), Pasar Beringharjo, bersiap menerima lonjakan kunjungan wisatawan pada libur Lebaran tahun ini. Pasar yang berada di ujung Jalan Malioboro sisi selatan itu selama dua tahun belakangan ini kondisinya sempat terpuruk akibat minimnya pengunjung karena pandemi Covid-. ""Ramadan ini sudah mulai ada peningkatan pengunjung, sekitar  persen, tapi libur Lebaran nanti kami perkirakan lonjakannya bisa sampai  persen,"" kata Kepala Dinas Perdagangan Kota Jogja Yunianto Dwi Sutono, Ahad,  Mei . Yunianto mengatakan pasar di tengah kota dengan luas, hektare dan memiliki jumlah pedagang lebih dari . pedagang dan los lebih . unit itu mengalami penurunan pengunjung sangat drastis dua tahun terakhir. ""Omset pedagang dua lebaran (dan) anjlok, karena saat itu dari sangat ramai langsung tutup karena Corona,"" kata dia. Untuk kembali mendongkrak kunjungan dan transaksi jual beli pada libur Lebaran, pemerintah Kota Yogyakarta pun bakal membuka Pasar Beringharjo hingga malam hari. ""Mulai  Mei atau H+ lebaran, Pasar Beringharjo akan beroperasi dari pagi hingga pukul . WIB,"" kata Yunianto. Perpanjangan durasi ini agar wisatawan yang berlibur di Yogyakarta juga bisa tetap menikmati belanja di Beringharjo. Sebab, kebiasaan wisatawan biasanya saat pagi hingga sore menyambangi destinasi destinasi wisata alam yang berada di kabupaten-kabupaten Yogyakarta. Baru pada malam hari mereka kembali ke hotel atau menghabiskan waktu di pusat Kota Yogyakarta seperti Tugu Yogya, Malioboro dan Titik Nol Kilometer. ""Perpanjangan jam operasional Pasar Beringharjo kami harap meningkatkan pengunjung,"" kata Yunianto. Wisatawan pun bisa puas berbelanja aneka jenis batik dan cinderamata di pasar ini. Ketua Paguyuban Pedagang Pasar Beringharjo Ujun Junaedi menuturkan meskipun pengunjung Pasar Beringharjo mulai mengalami peningkatan menjelang Lebaran tahun ini, namun transaksi yang terjadi belum bisa normal atau dibandingkan seperti saat sebelum pandemi lalu. ""Kalau dibandingkan  atau sebelum pandemi, masih jauh, situasi omset sekarang belum bisa dikatakan normal,"" kata dia. Ujun mengatakan kunjungan Pasar Beringharjo menjelang Lebaran tahun ini pun belum seperti saat normal dulu. Begitu pun dengan pendapatan pedagang juga mayoritas masih di bawah normal. Menurut Ujun, satu indikator yang bisa dicermati untuk mengukur kondisi Beringharjo salah satunya kantung-kantung parkir di sekitar pasar itu. ""Biasanya kantung parkir di Pasar Beringharjo saat jelang lebaran membeludak, tapi saat ini masih lengang,"" kata dia. Baca juga: Libur Lebaran, Jalanan Yogyakarta Mulai Padat Merayap Selalu update info terkini. Simak breaking news dan berita pilihan dari Tempo.co di kanal Telegram “Tempo.co Update”. Klik Tempo.co Update untuk bergabung. Anda perlu meng-install aplikasi Telegram lebih dulu. Setelah bertemu Sultan HB X Pertamina Jateng mengungkap metode distribusi BBM dan gas, bukannya kapan kenaikan harga BBM bersubsidi. Tersangka pengeroyokan Ade Armando diduga dipukuli di dalam sel serta pisau Kuat Ma'ruf, sopir Ferdy Sambo, di rekonstruksi pembunuhan Brigadir J Rani membeberkan, untuk pengadaan lahan sebagian trase pembangunan jalan tol Yogya-Solo sendiri ditargetkan selesai tahun ini. Gelombang sangat tinggi lautan itu menurut BMKG karena pengaruh angin dari arah timur - tenggaranyang berkecepatan - knot. Bayar parkir sebesar Rp  ribu viral setelah terunggah di akun twitter @txtdrjkt. Kejadian itu berlangsung di Kemang. Teluk Youtefa di Papua memiliki keindahan yang siap memanjakan setiap wisatawan yang berkunjung. Destinasi wisata bahari apa saja di sana? Pulau Seurasaari Finlandia luasnya  hektare,  bebatuan, perbukitan, lahan basah, dan hutan yang banyak tumbuhan Gigi persneling D biasanya digunakan menggerakkan mobil matik di jalan datar. Posisi D tidak bisa digunakan melewati tanjakan, terutama tanjakan Kelonggaran turis masuk ke Jepang ini berkat desakan kelompok bisnis yang mendesak pemerintah melakukan relaksasi untuk masuk ke negara itu.   unit mobil pemadam kebakaran dikerahkan, tetapi petugas kesulitan menjangkau lokasi karena banyak mobil parkir"
175;0;Museum Ullen Sentalu: Sejarah, Filosofi Nama, dan Koleksinya KOMPAS.com - Museum Ullen Sentalu merupakan salah satu museum milik swasta yang mengenalkan kebudayaan para bangsawan Mataram. Lokasi museum ini berada di Jalan Boyong, Kaliurang, Kecamatan Pakem, Kabupaten Sleman, Yogyakarta. Selain menampilkan kebudayaan masa Kerajaan Mataram Islam, Museum Ullen Sentalu juga menampilkan kehidupan para bangsawan di masa Kasunanan Surakarta, Kasultanan Yogyakarta, Praja Mangkunegaran, dan Kadipaten Pakualaman. Baca juga: Tumurun Private Museum Solo Pamerkan Sketsa S Sudjojono Museum Ullen Sentalu didirikan oleh Keluarga Haryono, bangsawan Keraton Yogyakarta yang dekat dengan Keraton Surakarta. Keluarga Haryono merasa terpanggil untuk melestarikan budaya yang bernilai adi luhung. Pada -an, muncul gagasan untuk mendirikan sebuah museum di kaki Gunung Merapi. Gagasan pendirian museum ini diketahui oleh pewaris Mataram Islam, sehingga Keluarga Haryono pun mendapat dukungan penuh dari mereka. Pewaris Kerajaan Mataram yang dimaksud adalah Pakubuwono XII, Paku Alam VIII, Putra Sultan Hamengkubuwono VIII yakni GBPH. Poeger, dan Putri Mangkunegara yang bernama Siti Nurul Kusumawardhani. Selain keluarga Mataram, Hartini Soekarno turut mendukung pelestarian kebudayaan Mataram. Para tokoh yang mendukung gagasan Keluarga Haryono kemudian tergabung dalam pendirian Yayasan Ulatin Blencong, yang akhirnya membawahi Museum Ullen Sentalu. Baca juga: Museum Sandi, Satu-satunya Museum Kriptologi di Indonesia Nama Ullen Sentalu diambil dari falsafah bahasa Jawa, yakni ulateng blencong sejatine tataraning lumaku. Falsafah tersebut berasal dari lampu minyak, yang memberikan penerangan saat pertunjukan wayang kulit (blencong). Museum Ullen Sentalu diresmikan pada  Maret  oleh KGPAA Paku Alam VIII, yang menjabat sebagai Gubernur Yogyakarta saat itu. Berbeda dengan museum lain di Yogyakarta, Museum Ullen Sentalu memiliki konsep arsitektur gothic Eropa, yang dipadukan dengan koleksi peninggalan Kerajaan Mataram. Beberapa koleksi bersejarah yang ada di museum ini dapat ditemukan di ruang Seni Tari dan Gamelan, ruang Guwa Sela Giri, ruang Kampung Kambang, Koridor Retja Landa, maupun ruang Budaya. Ruang Seni Tari dan Gamelan memamerkan seperangkat gamelan yang berasal dari Kasultanan Yogyakarta, yang pernah digunakan untuk pertunjukan wayang di Yogyakarta. Baca juga: Sejarah Museum Fatahillah Di ruang Guwa Sela Giri, terdapat karya lukis atau dokumentasi para tokoh Kerajaan Mataram. Kemudian, area Kampung Kambang terbagi menjadi lima ruang dengan konsep labirin, yang terinspirasi dari Bale Kambang. Kampung Kambang memamerkan batik vorstenlanden, karya sastra, hingga lukisan dan aksesori milik Ratu Mas, istri Amangkurat I. Selain itu, masih ada ruang-ruang lain yang memamerkan arca-arca kebudayaan Hindu-Buddha, hingga koleksi etnografi pada masa Mataram Islam. Koleksi lain yang menarik berupa sejarah politik, ekonomi, maupun kisah putri Keraton Mataram yang tidak banyak diketahui masyarakat awam. Koleksi-koleksi Museum Ullen Sentalu berasal dari Keluarga Haryono, yang gemar mengoleksi peninggalan bersejarah di Jawa. Selain itu, koleksi museum ini juga berasal dari hibah Yayasan Ulating Blencong dan keluarga Kerajaan Mataram Islam. Tulis komentarmu dengan tagar #JernihBerkomentar dan menangkan e-voucher untuk  pemenang! Dapatkan informasi dan insight pilihan redaksi Kompas.com Periksa kembali dan lengkapi data dirimu. Data dirimu akan digunakan untuk verifikasi akun ketika kamu membutuhkan bantuan atau ketika ditemukan aktivitas tidak biasa pada akunmu. Segera lengkapi data dirimu untuk ikutan program #JernihBerkomentar.
