;Place_Id;News_No;News;Link
347;;;"Ayo share cerita pengalaman dan upload photo album travelingmu di sini.

											Silakan Daftar atau Masuk
 
    ADVERTISEMENT
 Bila melihat pemandangan hutan bambu, pasti yang akan terbayang sedang ada di salah satu kota di Jepang yaitu Kota Kyoto. Di sana memang ada hutan bambu Sagano yang terkenal. Tapi, pemandangan hutan bambu ini bukan ada di Negeri Sakura melainkan di kota kembang alias Kota Bandung. Hutan bambu ini, tumbuh secara alami di Kawasan Bukit Mbah Garut yang ada di Kelurahan Cisurupan, Kecamatan Cibiru, Kota Bandung. Agar enak dipandang, dan dijadikan spot foto yang menarik hutan bambu itu ditata dengan rapi oleh Dinas Pekerjaan Umum (PU) Kota Bandung dan dijadikan sebagai obyek wisata baru di Kawasan Bandung Timur. 
    ADVERTISEMENT
   
        SCROLL TO RESUME CONTENT
   ""Bisa menjadi obyek wisata baru, malah yang sekarang kelihatannya menarik ada kebun bambu, kita tata dipagar, seperti di Kyoto Jepang,"" kata Kepala Dinas PU Kota Bandung Didi Ruswandi di Pemkot Bandung, Rabu (10/6/2020). Didi mengungkapkan, ribuan pohon ditanam di kawasan Mbah Garut dan Mbah Celeng agar kawasan tersebut rimbun pepohonan. ""Kemudian, penanaman sudah relatif beres, untuk tanaman tinggi kemarin ada sekitar 3 ribu di kawasan Mbah Garut,"" ungkapnya. Selain sebagai obyek wisata, penamaan pohon yang dilakukan di lokasi tersebut berfungsi sebagai wilayah resapan air. ""Kawasan itu juga multifungsi, sebagai pengendalian banjir, supaya daya resap tinggi tidak mengalir ke bawah,"" tuturnya. Tak hanya itu, penanaman pohon di lokasi tersebut juga akan menjadikan cuaca Bandung tetap sejuk. ""Untuk iklim mikro Bandung lebih sejuk, kemudian itu juga di bawahnya kawasan tersebut digunakan petani penggarap sebagai lahan pertanian atau disebut agro foresty,"" ujarnya. Ada kolam renangnya.... 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT";https://travel.detik.com/domestic-destination/d-5048706/bandung-punya-hutan-bambu-cantik-ala-di-kyoto-jepang
348;;;"Ayo share cerita pengalaman dan upload photo album travelingmu di sini.

											Silakan Daftar atau Masuk
 
    ADVERTISEMENT
 Jakarta - Setelah ditutup cukup lama, Perpustakaan Nasional akhirnya akan kembali dibuka untuk umum. Sejumlah protokol kesehatan pun diterapkan guna cegah virus Corona. Seorang warga tengah melintas di kawasan Perpustakaan Nasional (Perpusnas), Jakarta, Rabu (10/6/2020). Diketahui, Perpustakaan Nasional ditutup untuk umum sejak bulan Maret lalu guna mengantisipasi penyebaran virus Corona. Usai ditutup cukup lama, Perpusnas rencananya akan kembali dibuka untuk umum pada Kamis (11/6/2020) mendatang. Meski akan kembali dibuka, sejumlah protokol kesehatan telah diterapkan guna mengantisipasi penyebaran COVID-19. Salah satu protokol kesehatan yang diterapkan adalah pemindaian suhu tubuh para pengunjung yang hendak memasuki area Perpusnas. Selain itu, nantinya para pengunjung yang hendak memasuki area Perpusnas diimbau untuk mencuci tangan terlebih dahulu. Kebersihan di area Perpusnas pun menjadi perhatian utama. Para petugas rutin membersihkan semua area di perpustakaan itu agar para pengunjung merasa nyaman dan aman saat beraktivitas di sana. Setiap sudut ruangan di area Perpustakaan Nasional dibersihkan oleh para petugas. Saat membersihkan area perpustakaan para petugas pun mengenakan masker dan sarung tangan sebagai salah satu upaya penerapan protokol kesehatan guna mengantisipasi COVID-19. Penerapan physical distancing pun dilakukan, salah satunya dengan memasang sticker silang sebagai tanda penerapan jaga jarak. Tak hanya di ruangan yang berada di area Perpustakaan Nasional, penerapan jaga jarak juga dilakukan di dalam lift. Beragam penerapan protokol kesehatan tersebut diharapkan dapat memberikan rasa aman kepada para pengunjung yang akan beraktivitas di perpustakaan yang didapuk sebagai perpustakaan tertinggi di dunia tersebut. Saat kembali dibuka nanti, Perpusnas pun akan menerapkan konsep new normal, dimana perpustakaan yang memiliki 24 lantai itu hanya akan menerima 1000 pengunjung per hari sebagai salah satu upaya penerapan physical distancing atau jaga jarak guna beradaptasi di tengah pandemi COVID-19. Para pengunjung dan pegawai perpustakaan pun diimbau untuk menaati beragam protokol kesehatan seperti mencuci tangan, pemeriksaan suhu hingga disemprot disinfektan di depan gedung. Selain itu, pengunjung juga wajib mengenakan masker dan selalu menjaga jarak atau social distancing saat beraktivitas di area Perpusnas. 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT";https://travel.detik.com/fototravel/d-5048582/asyik-perpustakaan-nasional-segera-dibuka-untuk-umum
349;;;"Ayo share cerita pengalaman dan upload photo album travelingmu di sini.

											Silakan Daftar atau Masuk
 
    ADVERTISEMENT
 Pemerintah melalui Kementerian Perhubungan menaikkan kuota penumpang pesawat dan sejumlah moda transportasi umum lainnya. Garuda Indonesia segera merespons kebijakan itu. Menurut Corporate Secretary Garuda Indonesia, Mitra Piranti DS, maskapai pelat merah utama ini akan melakukan serangkaian langkah. Perusahaan ini menginginkan jumlah penumpang yang optimal tanpa mengabaikan protokol kesehatan. ""Pada prinsipnya kami akan review kapasitas yang bisa dioptimalkan, dengan tetap menerapkan physical distancing dalam upaya meminimalisir potensi adanya penularan. Serta, agar penumpang juga merasa aman dan nyaman terbang bersama Garuda Indonesia,"" kata Mitra dalam pesan singkat dengan detikcom, Rabu (10/6/2020). 
    ADVERTISEMENT
   
        SCROLL TO RESUME CONTENT
   Garuda Indonesia akan memaksimalkan jumlah penumpang sesuai kapasitas pesawat yang dioperasikan. Aturan peningkatan keterisian hingga 70% di pesawat ini untuk beranjak menuju new normal pariwisata. ""Pada dasarnya 70% adalah kapasitas maksimal yang ditetapkan pemerintah, di mana dalam pelaksanaannya, kami akan sesuaikan dengan konfigurasi pesawat dan juga pemenuhan kebijakan physical distancing,"" tegas dia. Untuk diketahui, Garuda Indonesia memiliki 142 pesawat tujuh jenis berbeda dan umur rata-rata 7,8 tahun. Pesawat-pesawat itu yakni Airbus 330-900 Neo, Airbus 330-200, Airbus 330-300, Boeing 737-800 NG, Boeing 777-300 ER, Bombardier CRJ-10000, dan ATR 72-600. Menteri Perhubungan (Menhub) Budi Karya Sumadi mengeluarkan aturan baru menuju new normal di tengah pandemi virus Corona. Salah satunya, kuota penumpang pesawat. Sebelumnya, pesawat hanya bisa mengangkut 50 persen dari kuota yang ada. Tapi, kini dalam Permenhub Nomor 41 Tahun 2020 disebut kapasitas penumpang pesawat dinaikkan menjadi 70% dari total jumlah kursi dengan jenis pesawat tertentu. Permenhub Nomor 41 Tahun 2020 merupakan perubahan atas Permenhub Nomor 18 Tahun 2020. Terbitnya Permenhub Nomor 41 Tahun 2020 itu sebagai bentuk tindak lanjut Surat Edaran (SE) Nomor 7 Tahun 2020 Gugus Tugas tentang kriteria dan persyaratan perjalanan orang dalam masa adaptasi kebiasaan baru menuju masyarakat produktif dan aman COVID-19. ""Maka, kami menindaklanjuti dengan Peraturan Menteri Perhubungan Nomor 41 tentang perubahan atas Peraturan Menteri Nomor 18/2020, tentang pengendalian transportasi dalam rangka pencegahan penyebaran COVID, yang ditetapkan hari ini 9 Juni 2020,"" ujar Budi dalam video conference bersama wartawan, Selasa (9/6). ""Misalnya, pada PM Nomor 18 kapasitas penumpang maksimal 50 persen, namun sekarang ada kemajuan kesehatan dan sudah diskusi dengan untuk jet, wide body bisa 70%,"" dia menambahkan. Budi mengatakan penumpang tetap harus menunjukkan dokumen kesehatan sebagai syarat terbang. Yakni, telah menjalani polymerase chain reaction (PCR) dengan masa berlaku tujuh hari atau bukti rapid test yang berlaku selama tiga hari. Apabila penumpang berasal dari daerah yang wilayahnya tidak memiliki fasilitas untuk melakukan tes PCR atau rapid test, dapat menunjukkan surat bebas influenza dari fasilitas kesehatan yang ada. 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT";https://travel.detik.com/travel-news/d-5048550/kemenhub-izinkan-pesawat-terisi-70-ini-yang-disiapkan-garuda
350;;;Sejumlah museum di Jakarta telah kembali dibuka untuk umum, usai Pemprov DKI Jakarta memperbolehkan beroperasinya museum pada masa Pembatasan Sosial Berskala Besar (PSBB) transisi. Sejumlah ketentuan kesehatan hingga jaga jarak diterapkan kepada pengunjung.;https://travel.detik.com/detiktv/d-5048683/efektif-dibuka-museum-fatahillah-sepi-pengunjung
351;;;"Ayo share cerita pengalaman dan upload photo album travelingmu di sini.

											Silakan Daftar atau Masuk
 
    ADVERTISEMENT
 Sejumlah penjaja kuliner seafood di pantai Depok, Kecamatan Kretek, Kabupaten Bantul mulai beraktivitas kembali. Protokol kesehatan pun telah dilakukan. Ketua Koperasi Mina Bahari 45 yang menaungi pengusaha kuliner seafood di Pantai Depok, Sutarlan menjelaskan, bahwa para pedagang sudah beraktivitas sejak Pemerintahan Kabupaten (Pemkab) Bantul memulai ujicoba pembukaan sentra kuliner pada hari Senin (31/5). Kendati demikian belum semua pedagang membuka warung makannya. ""Kalau hari biasa sepi (pengunjung), tapi kalau hari libur seperti akhir pekan kemarin lumayan lah (pengunjung yang datang ke pantai Depok),"" ucapnya saat ditemui wartawan di pantai Depok, Rabu (10/6/2020). 
    ADVERTISEMENT
   
        SCROLL TO RESUME CONTENT
   Sutarlan melanjutkan, ada sekitar 80 warung yang berdiri di sentra kuliner seafood pantai Depok. Namun, memasuki tengah pekan seperti ini rumah makan yang beroperasi hanya 40 persen saja karena sepi pengunjung. Lebih lanjut, menggeliatnya lagi sentra kuliner memang menjadi hal yang ditunggu para pedagang, hal itu karena mereka mendapat pemasukan. Namun, Sutarlan menekankan kepada para pedagang untuk tetap menerapkan protokol kesehatan secara ketat saat melayani pengunjung. Protokol tersebut seperti menyediakan tempat cuci tangan, pendisiplinan masker bagi pengunjung dan pelaku wisata serta menerapkan jaga jarak. Selain itu, untuk semua pramusaji diwajibkan memakai face shield. ""Face shield kan harganya murah, jadi semua pemilik tempat usaha diminta untuk menyediakan face shield bagi pramusaji dan sejauh ini beberapa rumah makan mulai menerapkannya,"" katanya. Salah satu pemilik rumah makan seafood di pantai Depok, Dardi Nugroho mengaku mendukung penuh aturan penerapan protokol COVID-19 secara ketat bagi pedagang di pantai Depok. Mengingat hal tersebut bertujuan agar tidak ada penyebaran COVID-19 di Pantai Depok. ""Kalau kita sudah menerapkan protokol kesehatan. Karena kita ingin baik tamu dan pedagang lain itu tidak terkena Corona,"" katanya. Penerapan protokol kesehatan di warung makannya, kata Dardi seperti menyediakan tempat cuci tangan, mengurangi meja dan kursi untuk menerapkan physical distancing. Bahkan, setiap pramusaji wajib mengenakan masker dan face shield saat menyajikan makan dan minuman kepada pengunjung. ""Selain agar tidak terkena Corona, saya berharap penerapan protokol (COVID-19) ini bisa membuat tamu aman, nyaman dan ke depannya tidak takut untuk makan di sini,"" ucapnya. 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT";https://travel.detik.com/travel-news/d-5048630/new-normal-penjaja-kuliner-pantai-depok-gunakan-face-shield
352;;;"Ayo share cerita pengalaman dan upload photo album travelingmu di sini.

											Silakan Daftar atau Masuk
 
    ADVERTISEMENT
 Setelah ditutup sekian lama, Perpustakaan Nasional Republik Indonesia (Perpusnas) akan kembali buka pada Kamis (11/6/2020) besok. Namun, jumlah pengunjung dibatasi. Dari informasi yang diperoleh detikcom, dengan konsep new normal, nantinya Perpusnas hanya menerima 1.000 pengunjung per harinya. Perpusnas akan dibuka setiap harinya mulai 08.00 hingga 15.30 WIB pada Senin - Jumat. Perpusnas akan tutup pada hari Sabtu dan Minggu. Setiap pengunjung Perpusnas diwajibkan menaati protokol kesehatan seperti mencuci tangan, pemeriksaan suhu hingga disemprot disinfektan di depan gedung. Pengunjung juga wajib mengenakan masker dan selalu menjaga jarak atau social distancing. 
    ADVERTISEMENT
   
        SCROLL TO RESUME CONTENT
   Pembukaan Perpusnas ini seiring perpanjangan masa PSBB transisi di Jakarta. Di masa transisi ini Gubernur DKI Jakarta Anies Baswedan telah memberikan lampu hijau untuk beberapa tempat mulai melayani publik, salah satunya perpustakaan. Aturan Gubernur itu tertuang dalam Peraturan Gubernur DKI Jakarta No.51 Tahun 2020 Tentang Pelaksanaan PSBB Pada Masa Transisi Menuju Masyarakat Sehat, Aman dan Produktif dan Surat Edaran Perpustakaan Nasional RI No.3472/2/KPG.10.00/VI.2020. Sebelumnya Kepala Biro Hukum dan Perencanaan Perpusnas, Joko Santoso mengatakan pihaknya sedang menyusun strategi untuk penerapan new normal yang bertujuan menunjang aktivitas pelayanan Perpustakaan Nasional. Penyiapan strategi dilakukan Perpusnas melihat kondisi pandemi Covid-19 yang belum bisa diprediksi kapan akan berakhir. Langkah ini dirasa perlu dilakukan sesegera mungkin agar efektivitas pelayanan kembali berjalan. Perpusnas menjamin cara strategis tersebut nantinya sudah sesuai dengan situasi dan kebutuhan kenormalan baru.  
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT";https://travel.detik.com/travel-news/d-5048546/dear-book-lovers-perpusnas-buka-11-juni-pengunjung-dibatasi
353;;;Pembukaan Candi Borobudur akan dilakukan secara bertahap. Pengelola akan menyiapkan protokol kesehatan dan pengunjung akan dibatasi.;https://travel.detik.com/detiktv/d-5048632/pengunjung-taman-wisata-candi-borobudur-akan-dibatasi
354;;;"Ayo share cerita pengalaman dan upload photo album travelingmu di sini.

											Silakan Daftar atau Masuk
 
    ADVERTISEMENT
 Masuk masa transisi menuju New Normal, pihak pengelola Candi Borobudur tengah menyiapkan konsep kunjungan baru. Salah satunya berupa pembatasan pengunjung. Pembukaan kembali Candi Borobudur nantinya akan dilakukan secara bertahap. Nantinya pengunjung akan dibatasi, kemudian pengelola menyiapkan SOP atau protokol kesehatan yang baik. ""Teman-teman, kita hari ini bersama-sama melihat simulasi. Sekali lagi, baru simulasi. Simulasi untuk menyiapkan Candi Borobudur dibuka untuk umum. Tapi jangan berpikir bahwa dibuka untuk umumnya mak brek bareng-bareng tidak, tapi kita akan mencoba secara bertahap dan kapasitasnya nanti dari pengelola akan menghitung satu per satu,"" kata Gubernur Jawa Tengah Ganjar Pranowo di sela-sela simulasi pembukaan Candi Borobudur di Kabupaten Magelang, Rabu (10/6/2020). 
    ADVERTISEMENT
   
        SCROLL TO RESUME CONTENT
   Dalam simulasi yang tersebut, Ganjar yang didampingi Bupati Magelang Zaenal Arifin, Dandim 0705/Magelang Letkol Czi Anto Indriyanto, Kapolres Magelang AKBP Ronald A Purba dan Direktur Utama Taman Wisata Candi (TWC) Borobudur, Prambanan dan Ratu Boko, Edy Setijono. Saat simulasi tersebut Ganjar mengecek dari awal pelaksanaan hingga akhir. ""Saya ngecek mulai dari awal cukup rigid karena itu sangat rigid, maka kita harapkan nanti cara berdatangnya betul-betul orang satu, tahu. Dua, akan ada guide yang akan menjelaskan satu per satu, jaga jaraknya diatur selalu dan mudah-mudahan ini nantinya akan bisa memberikan satu obat rindu kepada mereka yang akan kembali atau ingin piknik di Candi Borobudur,"" ujar Ganjar. Untuk itu diperlukan adanya kehati-hatian. Selain itu, Ganjar mengaku mendapatkan keluhan dari para pemangku pariwisata. Kemudian, orang yang mau piknik sudah mengeluhkan karena terlalu lama di rumah, apalagi para pelaku pariwisata. ""Kehati-hatian kita perlu. Kita lakukan dan saya sudah mendapatkan banyak keluhan sebenarnya dari para pemangku pariwisata. Yang mau piknik sendiri mengeluh karena sudah kelamaan di rumah, ternyata nonton video nggak cukup. Mereka yang pelaku pariwisata apalagi,"" tuturnya. Untuk itu, pihaknya meminta TWC menyiapkan langkah-langkah yang betul-betul siap. Selain itu, diharapkan menyiapkan SOP atau protokol kesehatan yang ada. Pihaknya juga meminta maaf nantinya belum bisa membuka dalam kapasitas besar. ""Dengan langkah-langkah yang disiapkan oleh TWC ini, kita harapkan nanti pariwisata khususnya yang di Candi Borobudur betul-betul siap. Mohon maaf kalau nanti kita belum bisa membuka dalam kapasitas besar, tapi akan kita uji coba dari awal agar kita bisa menyiapkan SOP atau protokol kesehatan yang baik, yang aman. Yang siapapun ingin berwisata mendapatkan sebuah kebahagiaan, kenyamanan dan tidak ada potensi-potensi penularan. Saya kira yang penting dari acara ini itu, mudah-mudahan simulasi dilakukan ini memberikan informasi kepada masyarakat dan saya mintakan dari TWC untuk menyediakan video pendek urut-urutannya dan kita upload di banyak media sosial,"" pinta Ganjar. Sementara itu, Direktur Utama TWC, Edy Setijono mengatakan, dalam tahap awal nantinya akan ada pembatasan-pembatasan. Untuk pengunjung maksimal 50 persen, namun nantinya akan dimulai dari 20 persen, kemudian bertahap 30 persen dan seterusnya. ""Dalam tahapan awal ini, akan ada pembatasan-pembatasan, ya maksimal 50 persen, itu maksimal. Tapi kita tidak mau mulai dari 50 persen, mungkin kita mulai dari 20 persen, nanti bertahap 30 dan seterusnya,"" kata Edy. Saat didesak jumlahnya pengunjung, Edy menyebutkan, paling banyak 5.000 pengunjung. Diharapkan nantinya protokol yang ada bisa berjalan dan fokusnya adalah kesehatan. ""Paling banyak sekitar 5.000, itu sudah paling banyak untuk tahap awal ya karena kita harus uji coba betul ini. Artinya protokol bisa berjalan dengan baik. Karena fokusnya adalah pengamanan, fokusnya adalah kesehatan,"" tuturnya. Menyinggung rencana dibuka kembali, Edy mengatakan, masih menunggu dari Pemprov Jateng dan Pemkab Magelang. ""Menunggu. Jadi tugas kami adalah menyiapkan protokolnya. Pak Gub sama Pak Bupati, sebagai Ketua Gugus Tugas Provinsi dan Kabupaten, beliau hari ini melakukan evaluasi. Nanti kalau sesuai, beliau akan mengeluarkan izin. Jadi kami mengikuti apa yang akan disampaikan oleh Pak Gub,"" katanya. Adapun kewajiban pengunjung nantinya,katanya, pengunjung harus mentaati protokol yang ada. Kemudian, memakai masker, jaga jarak, itu yang paling penting dan tidak boleh melanggar protokol yang ada. ""Satu, prinsipnya harus mentaati protokol. Kalau tidak menaati protokol, maka kami persilakan untuk putar balik. Karena ini untuk kepentingan kita semua. Semua harus menjaga apa yang sudah kita terapkan ini, supaya kita bisa saling menjaga satu sama lain. Pakai masker, jaga jarak, itu adalah yang paling utama dan itu tidak boleh dilanggar,"" pungkasnya.  
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT";https://travel.detik.com/travel-news/d-5048535/candi-borobudur-akan-batasi-pengunjung
355;;;"Ayo share cerita pengalaman dan upload photo album travelingmu di sini.

											Silakan Daftar atau Masuk
 
    ADVERTISEMENT
 Jumlah kasus infeksi Corona di Raja Ampat tercatat lebih rendah dibandingkan daerah lainnya di Indonesia. Sampai hari ini, Rabu (10/6/2020) sebanyak 16 orang dinyatakan positif COVID-19 dimana 12 di antaranya sudah sembuh dan 4 lainnya masih dirawat di rumah sakit. Kepala Dinas Pariwisata Raja Ampat sekaligus Sekretaris Tim Gugus Tugas COVID-19 Raja Ampat, Yusdi Lamatenggo mengungkapkan saat ini kondisi penyebaran COVID-19 masih berpusat di Kota Waisai sementara wilayah lainnya di Raja Ampat masih berupa zona hijau atau tidak ada kasus positif COVID-19. Sementara itu jumlah ODP di Raja Ampat mencapai 196 orang, OTG sebanyak 125 orang dan PDP berjumlah 9 orang. Saat ini Raja Ampat juga tengah menunggu hasil swab test dari 60 sampel yang sudah dikirimkan ke Makassar untuk diperiksa. 
    ADVERTISEMENT
   
        SCROLL TO RESUME CONTENT
   Di samping itu, Yusdi juga menunjukkan grafik jumlah infeksi Corona yang memperlihatkan terjadi penurunan dalam beberapa pekan terakhir. ""Dari grafik, Raja Ampat sudah menuju habis (kasus Coronanya),"" kata Yusdi. Meskipun begitu, Yusdi menjelaskan bahwa Raja Ampat tidak akan membuka pariwisata dalam waktu dekat. Ia menerangkan bahwa pihaknya sedang mempersiapkan protokol kesehatan dan pedoman pariwisata lainnya sebelum menyambut kembali wisatawan. Persiapan itu akan berlangsung pada bulan Juni hingga Juli. Kemudian akan dilakukan sosialisasi pada bulan Agustus dan simulasi pada bulan September. Setelah itu, Raja Ampat akan membuka diri secara bertahap mulai Oktober sampai Desember 2020. Pada bulan Oktober, Raja Ampat rencananya akan dibuka dengan fokus pada wisatawan domestik. Kemudian di bulan November akan dilakukan evaluasi sebelum akhirnya pada bulan Desember akan mulai dibuka secara normal. Pada saat itu, Raja Ampat akan menerapkan konsep wisata yang sehat dan berfokus pada wisata yang ekologis. 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT";https://travel.detik.com/travel-news/d-5048481/meski-minim-kasus-corona-raja-ampat-enggan-buru-buru-buka-wisata
356;;;"Ayo share cerita pengalaman dan upload photo album travelingmu di sini.

											Silakan Daftar atau Masuk
 
    ADVERTISEMENT
 Pemerintah Kabupaten Bandung Barat (KBB) merencanakan pembukaan objek wisata setelah berakhirnya Pembatasan Sosial Berskala Besar (PSBB) pada 12 Juni nanti. Kabid Pariwisata Dinas Pariwisata dan Kebudayaan KBB David Oot mengatakan sebelum membuka objek wisata pihaknya terlebih dahulu melakukan pengecekan kesiapan pengelola soal protokol kesehatan. ""Rencananya setelah PSBB ini, tapi akan dicek dulu kesiapannya. Kalau nanti buka para pengelola harus benar-benar siap menerima kunjungan wisatawan dengan menerapkan protokol kesehatan,"" ungkap David saat dihubungi detikcom, Rabu (10/6/2020). 
    ADVERTISEMENT
   
        SCROLL TO RESUME CONTENT
   Sebagai langkah antisipasi penyebaran Corona Virus Disease atau COVID-19 akibat membludaknya kunjungan wisatawan, maka kunjungan akan dibatasi hanya 30 persen dari kapasitas area lokasi wisata. ""Intinya dalam waktu dekat kita harus tinjau kesiapan mereka, kalau belum siap terpaksa tidak kita izinkan dulu. Harus benar-benar siap protokol kesehatannya, baik oleh pengelola ataupun wisatawan,"" jelasnya. Berdasarkan data dari Disbudpar KBB saat ini tercatat ada 133 lokasi wisata di KBB yang mencakup jenis agro wisata, wisata alam, wisata buatan, dan lokasi wisata lainnya. Gubernur Jawa Barat Ridwan Kamil mengungkapkan pembukaan wisata di Jawa Barat termasuk KBB didahulukan untuk yang berkonsep outdoor. Sementara wisata indoor belum diperbolehkan. ""Di Lembang bisa pakai metode wisata Pangandaran, jadi ada pembuktian wisatawan dengan rapid test. Wajib mengatur jarak dan individual traveler. Tapi Bupati Bandung Barat harus presentasi dulu wisata favorit mana saja yang akan didahulukan untuk kemudian melakukan persiapan,"" katanya. 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT";https://travel.detik.com/travel-news/d-5048469/objek-wisata-bandung-barat-ditargetkan-beroperasi-usai-psbb
357;;;"Ayo share cerita pengalaman dan upload photo album travelingmu di sini.

											Silakan Daftar atau Masuk
 
    ADVERTISEMENT
 Memasuki new normal, berbagai destinasi wisata sedang mempersiapkan diri menyambut kembali wisatawan. Tak terkecuali Raja Ampat di Papua Barat yang masuk dalam 10 Destinasi Pariwisata Prioritas. Melalui webinar yang dilaksanakan pada Rabu (10/6/2020), Kepala Dinas Pariwisata Raja Ampat, Yusdi Lamatenggo mengungkapkan rencana pembukaan kembali Raja Ampat pada akhir tahun ini. Ia menjelaskan, saat ini pihaknya bersama dengan stakeholder lainnya tengah merumuskan konsep dan protokol kesehatan di era new normal ini. ""Juni kita mulai persiapan. Bulan ini sekarang persiapan konsep, persiapan protokol kesehatan baik di industri maupun di destinasi, pembuatan sistem satu pintu di Raja Ampat. Jadi ini semua kita selesaikan bulan Juni, sambil terus berkoordinasi baik dengan provinsi maupun pusat dan paling penting teman-teman pelaku usaha di Raja Ampat,"" kata Yusdi. 
    ADVERTISEMENT
   
        SCROLL TO RESUME CONTENT
   Persiapan ini masih akan berlanjut sampai bulan Juli dimana pada saat itu akan dibahas mengenai penetapan protokol sampai penyiapan daya tarik wisata. ""Kita menetapkan protokol yang kita susun tadi melalui regulasi seperti peraturan bupati dan sebagainya. Kemudian memilih daya tarik, cari percontohan, kemudian penyiapan daya tarik yang dijadikan percontohan,"" ujar Yusdi. Setelah melakukan persiapan, Dinas Pariwisata Raja Ampat akan melakukan sosialisasi di bulan Agustus dan simulasi pelaksanaan protokol pada bulan September. ""Kami akan sosialisasi pada masyarakat, pemerintah pusat, pemerintah provinsi, pelaku industri wisata, wisatawan, dan pokdarwis dan berkoordinasi dengan semua level di Indonesia. Bulan September masuk pada simulasi. Ini penting karena kita harus coba semua apakah pedoman dan protokol dapat diaplikasikan pada kenyataannya,"" Yusdi menerangkan. Bulan-bulan ini sengaja dipilih sebab pada bulan Juni sampai Agustus merupakan musim ombak dan low season sementara September adalah masa transisi yang dimanfaatkan untuk persiapan menyambut high season pada bulan Oktober sampai dengan Desember. ""Oktober sampai Desember inilah musimnya (wisata) Raja Ampat. Sehingga saat musim wisatawan dibuka kita sudah siap dengan segala macam protokol dan pedoman-pedoman yang ada,"" kata Yusdi. Pada bulan Oktober, Raja Ampat rencananya akan dibuka dengan fokus pada wisatawan domestik. Kemudian di bulan November akan dilakukan evaluasi sebelum akhirnya pada bulan Desember akan mulai dibuka secara normal. Pada saat itu, Raja Ampat akan menerapkan konsep wisata yang sehat dan berfokus pada wisata yang ekologis. 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT
 
ADVERTISEMENT";https://travel.detik.com/travel-news/d-5048466/turis-sudah-rindu-vitamin-sea-kapan-raja-ampat-bakal-dibuka
